date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-05-24,61.88,3.12,0.0,3.12,61.88,3.12,0.0,3.12,AIGFS,20260523_12
2026-05-25,65.67,0.0,0.67,0.67,65.67,0.0,0.67,0.67,AIGFS,20260523_12
2026-05-26,68.96,0.0,3.96,3.96,68.96,0.0,3.96,3.96,AIGFS,20260523_12
2026-05-27,70.63,0.0,5.63,5.63,70.63,0.0,5.63,5.63,AIGFS,20260523_12
2026-05-28,69.68,0.0,4.68,4.68,69.68,0.0,4.68,4.68,AIGFS,20260523_12
2026-05-29,65.25,0.0,0.25,0.25,65.25,0.0,0.25,0.25,AIGFS,20260523_12
2026-05-30,62.45,2.55,0.0,2.55,62.45,2.55,0.0,2.55,AIGFS,20260523_12
2026-05-31,63.52,1.48,0.0,1.48,63.52,1.48,0.0,1.48,AIGFS,20260523_12
2026-06-01,68.53,0.0,3.53,3.53,68.53,0.0,3.53,3.53,AIGFS,20260523_12
2026-06-02,72.53,0.0,7.53,7.53,72.53,0.0,7.53,7.53,AIGFS,20260523_12
2026-06-03,74.31,0.0,9.31,9.31,74.31,0.0,9.31,9.31,AIGFS,20260523_12
2026-06-04,75.24,0.0,10.24,10.24,75.24,0.0,10.24,10.24,AIGFS,20260523_12
2026-06-05,74.09,0.0,9.09,9.09,74.09,0.0,9.09,9.09,AIGFS,20260523_12
2026-06-06,70.98,0.0,5.98,5.98,70.98,0.0,5.98,5.98,AIGFS,20260523_12
2026-06-07,66.44,0.0,1.44,1.44,66.44,0.0,1.44,1.44,AIGFS,20260523_12
