date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-05-22,59.86,5.14,0.0,5.14,59.86,5.14,0.0,5.14,AIGFS,20260521_18
2026-05-23,60.51,4.49,0.0,4.49,60.51,4.49,0.0,4.49,AIGFS,20260521_18
2026-05-24,61.71,3.29,0.0,3.29,61.71,3.29,0.0,3.29,AIGFS,20260521_18
2026-05-25,66.12,0.0,1.12,1.12,66.12,0.0,1.12,1.12,AIGFS,20260521_18
2026-05-26,69.57,0.0,4.57,4.57,69.57,0.0,4.57,4.57,AIGFS,20260521_18
2026-05-27,70.98,0.0,5.98,5.98,70.98,0.0,5.98,5.98,AIGFS,20260521_18
2026-05-28,69.76,0.0,4.76,4.76,69.76,0.0,4.76,4.76,AIGFS,20260521_18
2026-05-29,66.41,0.0,1.41,1.41,66.41,0.0,1.41,1.41,AIGFS,20260521_18
2026-05-30,63.16,1.84,0.0,1.84,63.16,1.84,0.0,1.84,AIGFS,20260521_18
2026-05-31,64.63,0.37,0.0,0.37,64.63,0.37,0.0,0.37,AIGFS,20260521_18
2026-06-01,68.43,0.0,3.43,3.43,68.43,0.0,3.43,3.43,AIGFS,20260521_18
2026-06-02,72.85,0.0,7.85,7.85,72.85,0.0,7.85,7.85,AIGFS,20260521_18
2026-06-03,74.13,0.0,9.13,9.13,74.13,0.0,9.13,9.13,AIGFS,20260521_18
2026-06-04,74.15,0.0,9.15,9.15,74.15,0.0,9.15,9.15,AIGFS,20260521_18
2026-06-05,74.04,0.0,9.04,9.04,74.04,0.0,9.04,9.04,AIGFS,20260521_18
