date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-27,61.91,3.09,0.0,3.09,61.91,3.09,0.0,3.09,AIGFS,20260926_00
2026-09-28,62.6,2.4,0.0,2.4,62.6,2.4,0.0,2.4,AIGFS,20260926_00
2026-09-29,64.17,0.83,0.0,0.83,64.17,0.83,0.0,0.83,AIGFS,20260926_00
2026-09-30,66.3,0.0,1.3,1.3,66.3,0.0,1.3,1.3,AIGFS,20260926_00
2026-10-01,68.42,0.0,3.42,3.42,68.42,0.0,3.42,3.42,AIGFS,20260926_00
2026-10-02,70.99,0.0,5.99,5.99,70.99,0.0,5.99,5.99,AIGFS,20260926_00
2026-10-03,69.86,0.0,4.86,4.86,69.86,0.0,4.86,4.86,AIGFS,20260926_00
2026-10-04,67.57,0.0,2.57,2.57,67.57,0.0,2.57,2.57,AIGFS,20260926_00
2026-10-05,66.11,0.0,1.11,1.11,66.11,0.0,1.11,1.11,AIGFS,20260926_00
2026-10-06,64.7,0.3,0.0,0.3,64.7,0.3,0.0,0.3,AIGFS,20260926_00
2026-10-07,63.12,1.88,0.0,1.88,63.12,1.88,0.0,1.88,AIGFS,20260926_00
2026-10-08,64.03,0.97,0.0,0.97,64.03,0.97,0.0,0.97,AIGFS,20260926_00
2026-10-09,63.49,1.51,0.0,1.51,63.49,1.51,0.0,1.51,AIGFS,20260926_00
2026-10-10,62.62,2.38,0.0,2.38,62.62,2.38,0.0,2.38,AIGFS,20260926_00
2026-10-11,60.93,4.07,0.0,4.07,60.93,4.07,0.0,4.07,AIGFS,20260926_00
