date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-12,70.45,0.0,5.45,5.45,70.45,0.0,5.45,5.45,AIGFS,20260911_00
2026-09-13,71.16,0.0,6.16,6.16,71.16,0.0,6.16,6.16,AIGFS,20260911_00
2026-09-14,69.25,0.0,4.25,4.25,69.25,0.0,4.25,4.25,AIGFS,20260911_00
2026-09-15,68.66,0.0,3.66,3.66,68.66,0.0,3.66,3.66,AIGFS,20260911_00
2026-09-16,70.79,0.0,5.79,5.79,70.79,0.0,5.79,5.79,AIGFS,20260911_00
2026-09-17,71.16,0.0,6.16,6.16,71.16,0.0,6.16,6.16,AIGFS,20260911_00
2026-09-18,69.14,0.0,4.14,4.14,69.14,0.0,4.14,4.14,AIGFS,20260911_00
2026-09-19,68.15,0.0,3.15,3.15,68.15,0.0,3.15,3.15,AIGFS,20260911_00
2026-09-20,67.09,0.0,2.09,2.09,67.09,0.0,2.09,2.09,AIGFS,20260911_00
2026-09-21,64.75,0.25,0.0,0.25,64.75,0.25,0.0,0.25,AIGFS,20260911_00
2026-09-22,63.4,1.6,0.0,1.6,63.4,1.6,0.0,1.6,AIGFS,20260911_00
2026-09-23,64.29,0.71,0.0,0.71,64.29,0.71,0.0,0.71,AIGFS,20260911_00
2026-09-24,65.51,0.0,0.51,0.51,65.51,0.0,0.51,0.51,AIGFS,20260911_00
2026-09-25,66.21,0.0,1.21,1.21,66.21,0.0,1.21,1.21,AIGFS,20260911_00
2026-09-26,67.05,0.0,2.05,2.05,67.05,0.0,2.05,2.05,AIGFS,20260911_00
