date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-18,71.71,0.0,6.71,6.71,71.71,0.0,6.71,6.71,AIGFS,20260917_00
2026-09-19,67.33,0.0,2.33,2.33,67.33,0.0,2.33,2.33,AIGFS,20260917_00
2026-09-20,67.1,0.0,2.1,2.1,67.1,0.0,2.1,2.1,AIGFS,20260917_00
2026-09-21,64.66,0.34,0.0,0.34,64.66,0.34,0.0,0.34,AIGFS,20260917_00
2026-09-22,61.33,3.67,0.0,3.67,61.33,3.67,0.0,3.67,AIGFS,20260917_00
2026-09-23,60.23,4.77,0.0,4.77,60.23,4.77,0.0,4.77,AIGFS,20260917_00
2026-09-24,60.45,4.55,0.0,4.55,60.45,4.55,0.0,4.55,AIGFS,20260917_00
2026-09-25,61.53,3.47,0.0,3.47,61.53,3.47,0.0,3.47,AIGFS,20260917_00
2026-09-26,61.72,3.28,0.0,3.28,61.72,3.28,0.0,3.28,AIGFS,20260917_00
2026-09-27,63.28,1.72,0.0,1.72,63.28,1.72,0.0,1.72,AIGFS,20260917_00
2026-09-28,66.3,0.0,1.3,1.3,66.3,0.0,1.3,1.3,AIGFS,20260917_00
2026-09-29,66.69,0.0,1.69,1.69,66.69,0.0,1.69,1.69,AIGFS,20260917_00
2026-09-30,64.93,0.07,0.0,0.07,64.93,0.07,0.0,0.07,AIGFS,20260917_00
2026-10-01,64.43,0.57,0.0,0.57,64.43,0.57,0.0,0.57,AIGFS,20260917_00
2026-10-02,63.51,1.49,0.0,1.49,63.51,1.49,0.0,1.49,AIGFS,20260917_00
