date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-05-27,71.53,0.0,6.53,6.53,71.53,0.0,6.53,6.53,AIGFS,20260526_12
2026-05-28,69.44,0.0,4.44,4.44,69.44,0.0,4.44,4.44,AIGFS,20260526_12
2026-05-29,66.71,0.0,1.71,1.71,66.71,0.0,1.71,1.71,AIGFS,20260526_12
2026-05-30,66.35,0.0,1.35,1.35,66.35,0.0,1.35,1.35,AIGFS,20260526_12
2026-05-31,63.56,1.44,0.0,1.44,63.56,1.44,0.0,1.44,AIGFS,20260526_12
2026-06-01,66.36,0.0,1.36,1.36,66.36,0.0,1.36,1.36,AIGFS,20260526_12
2026-06-02,69.23,0.0,4.23,4.23,69.23,0.0,4.23,4.23,AIGFS,20260526_12
2026-06-03,74.01,0.0,9.01,9.01,74.01,0.0,9.01,9.01,AIGFS,20260526_12
2026-06-04,76.88,0.0,11.88,11.88,76.88,0.0,11.88,11.88,AIGFS,20260526_12
2026-06-05,76.4,0.0,11.4,11.4,76.4,0.0,11.4,11.4,AIGFS,20260526_12
2026-06-06,73.61,0.0,8.61,8.61,73.61,0.0,8.61,8.61,AIGFS,20260526_12
2026-06-07,71.89,0.0,6.89,6.89,71.89,0.0,6.89,6.89,AIGFS,20260526_12
2026-06-08,73.79,0.0,8.79,8.79,73.79,0.0,8.79,8.79,AIGFS,20260526_12
2026-06-09,75.28,0.0,10.28,10.28,75.28,0.0,10.28,10.28,AIGFS,20260526_12
2026-06-10,73.35,0.0,8.35,8.35,73.35,0.0,8.35,8.35,AIGFS,20260526_12
