date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-06-04,70.72,0,5.72,5.72,70.72,0,5.72,5.72,AIGFS,20260603_18
2026-06-05,73.27,0,8.27,8.27,73.27,0,8.27,8.27,AIGFS,20260603_18
2026-06-06,74.93,0,9.93,9.93,74.93,0,9.93,9.93,AIGFS,20260603_18
2026-06-07,73.72,0,8.72,8.72,73.72,0,8.72,8.72,AIGFS,20260603_18
2026-06-08,71.19,0,6.19,6.19,71.19,0,6.19,6.19,AIGFS,20260603_18
2026-06-09,71.48,0,6.48,6.48,71.48,0,6.48,6.48,AIGFS,20260603_18
2026-06-10,74.24,0,9.24,9.24,74.24,0,9.24,9.24,AIGFS,20260603_18
2026-06-11,77.02,0,12.02,12.02,77.02,0,12.02,12.02,AIGFS,20260603_18
2026-06-12,79.01,0,14.01,14.01,79.01,0,14.01,14.01,AIGFS,20260603_18
2026-06-13,79.12,0,14.12,14.12,79.12,0,14.12,14.12,AIGFS,20260603_18
2026-06-14,77.47,0,12.47,12.47,77.47,0,12.47,12.47,AIGFS,20260603_18
2026-06-15,74.79,0,9.79,9.79,74.79,0,9.79,9.79,AIGFS,20260603_18
2026-06-16,73.3,0,8.3,8.3,73.3,0,8.3,8.3,AIGFS,20260603_18
2026-06-17,75.88,0,10.88,10.88,75.88,0,10.88,10.88,AIGFS,20260603_18
2026-06-18,76.96,0,11.96,11.96,76.96,0,11.96,11.96,AIGFS,20260603_18
