date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-06-03,67.18,0,2.18,2.18,67.18,0,2.18,2.18,AIGFS,20260602_00
2026-06-04,70.19,0,5.19,5.19,70.19,0,5.19,5.19,AIGFS,20260602_00
2026-06-05,73.26,0,8.26,8.26,73.26,0,8.26,8.26,AIGFS,20260602_00
2026-06-06,74.28,0,9.28,9.28,74.28,0,9.28,9.28,AIGFS,20260602_00
2026-06-07,72.22,0,7.22,7.22,72.22,0,7.22,7.22,AIGFS,20260602_00
2026-06-08,69.01,0,4.01,4.01,69.01,0,4.01,4.01,AIGFS,20260602_00
2026-06-09,69.27,0,4.27,4.27,69.27,0,4.27,4.27,AIGFS,20260602_00
2026-06-10,71.77,0,6.77,6.77,71.77,0,6.77,6.77,AIGFS,20260602_00
2026-06-11,75.3,0,10.3,10.3,75.3,0,10.3,10.3,AIGFS,20260602_00
2026-06-12,77.68,0,12.68,12.68,77.68,0,12.68,12.68,AIGFS,20260602_00
2026-06-13,77.08,0,12.08,12.08,77.08,0,12.08,12.08,AIGFS,20260602_00
2026-06-14,75.49,0,10.49,10.49,75.49,0,10.49,10.49,AIGFS,20260602_00
2026-06-15,75.08,0,10.08,10.08,75.08,0,10.08,10.08,AIGFS,20260602_00
2026-06-16,71.08,0,6.08,6.08,71.08,0,6.08,6.08,AIGFS,20260602_00
2026-06-17,68.26,0,3.26,3.26,68.26,0,3.26,3.26,AIGFS,20260602_00
