date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-06-13,75.43,0,10.43,10.43,75.43,0,10.43,10.43,AIGFS,20260612_18
2026-06-14,74.15,0,9.15,9.15,74.15,0,9.15,9.15,AIGFS,20260612_18
2026-06-15,69.5,0,4.5,4.5,69.5,0,4.5,4.5,AIGFS,20260612_18
2026-06-16,69.57,0,4.57,4.57,69.57,0,4.57,4.57,AIGFS,20260612_18
2026-06-17,70.8,0,5.8,5.8,70.8,0,5.8,5.8,AIGFS,20260612_18
2026-06-18,73.85,0,8.85,8.85,73.85,0,8.85,8.85,AIGFS,20260612_18
2026-06-19,73.59,0,8.59,8.59,73.59,0,8.59,8.59,AIGFS,20260612_18
2026-06-20,72.33,0,7.33,7.33,72.33,0,7.33,7.33,AIGFS,20260612_18
2026-06-21,70.89,0,5.89,5.89,70.89,0,5.89,5.89,AIGFS,20260612_18
2026-06-22,71.22,0,6.22,6.22,71.22,0,6.22,6.22,AIGFS,20260612_18
2026-06-23,71.01,0,6.01,6.01,71.01,0,6.01,6.01,AIGFS,20260612_18
2026-06-24,71.99,0,6.99,6.99,71.99,0,6.99,6.99,AIGFS,20260612_18
2026-06-25,72.61,0,7.61,7.61,72.61,0,7.61,7.61,AIGFS,20260612_18
2026-06-26,72.94,0,7.94,7.94,72.94,0,7.94,7.94,AIGFS,20260612_18
2026-06-27,72.4,0,7.4,7.4,72.4,0,7.4,7.4,AIGFS,20260612_18
