date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-24,61.21,3.79,0.0,3.79,61.21,3.79,0.0,3.79,AIFS_ENS,20260924_12
2026-09-25,61.62,3.38,0.0,3.38,61.62,3.38,0.0,3.38,AIFS_ENS,20260924_12
2026-09-26,62.76,2.24,0.0,2.24,62.76,2.24,0.0,2.24,AIFS_ENS,20260924_12
2026-09-27,63.42,1.58,0.0,1.58,63.42,1.58,0.0,1.58,AIFS_ENS,20260924_12
2026-09-28,62.27,2.73,0.0,2.73,62.27,2.73,0.0,2.73,AIFS_ENS,20260924_12
2026-09-29,62.92,2.08,0.0,2.08,62.92,2.08,0.0,2.08,AIFS_ENS,20260924_12
2026-09-30,65.04,0.0,0.04,0.04,65.04,0.0,0.04,0.04,AIFS_ENS,20260924_12
2026-10-01,67.13,0.0,2.13,2.13,67.13,0.0,2.13,2.13,AIFS_ENS,20260924_12
2026-10-02,66.19,0.0,1.19,1.19,66.19,0.0,1.19,1.19,AIFS_ENS,20260924_12
2026-10-03,67.71,0.0,2.71,2.71,67.71,0.0,2.71,2.71,AIFS_ENS,20260924_12
2026-10-04,68.61,0.0,3.61,3.61,68.61,0.0,3.61,3.61,AIFS_ENS,20260924_12
2026-10-05,64.06,0.94,0.0,0.94,64.06,0.94,0.0,0.94,AIFS_ENS,20260924_12
2026-10-06,62.8,2.2,0.0,2.2,62.8,2.2,0.0,2.2,AIFS_ENS,20260924_12
2026-10-07,59.44,5.56,0.0,5.56,59.44,5.56,0.0,5.56,AIFS_ENS,20260924_12
2026-10-08,53.72,11.28,0.0,11.28,53.72,11.28,0.0,11.28,AIFS_ENS,20260924_12
