date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-08-29,71.98,0,6.98,6.98,71.98,0,6.98,6.98,AIFS_ENS,20260829_00
2026-08-30,75.11,0,10.11,10.11,75.11,0,10.11,10.11,AIFS_ENS,20260829_00
2026-08-31,77.82,0,12.82,12.82,77.82,0,12.82,12.82,AIFS_ENS,20260829_00
2026-09-01,77.95,0,12.95,12.95,77.95,0,12.95,12.95,AIFS_ENS,20260829_00
2026-09-02,78.2,0,13.2,13.2,78.2,0,13.2,13.2,AIFS_ENS,20260829_00
2026-09-03,79.23,0,14.23,14.23,79.23,0,14.23,14.23,AIFS_ENS,20260829_00
2026-09-04,79.52,0,14.52,14.52,79.52,0,14.52,14.52,AIFS_ENS,20260829_00
2026-09-05,76.67,0,11.67,11.67,76.67,0,11.67,11.67,AIFS_ENS,20260829_00
2026-09-06,72.32,0,7.32,7.32,72.32,0,7.32,7.32,AIFS_ENS,20260829_00
2026-09-07,70.45,0,5.45,5.45,70.45,0,5.45,5.45,AIFS_ENS,20260829_00
2026-09-08,65.85,0,0.85,0.85,65.85,0,0.85,0.85,AIFS_ENS,20260829_00
2026-09-09,65.18,0,0.18,0.18,65.18,0,0.18,0.18,AIFS_ENS,20260829_00
2026-09-10,66.09,0,1.09,1.09,66.09,0,1.09,1.09,AIFS_ENS,20260829_00
2026-09-11,65.79,0,0.79,0.79,65.79,0,0.79,0.79,AIFS_ENS,20260829_00
2026-09-12,66.24,0,1.24,1.24,66.24,0,1.24,1.24,AIFS_ENS,20260829_00
