date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-15,67.4,0.0,2.4,2.4,67.4,0.0,2.4,2.4,AIFS_ENS,20260915_12
2026-09-16,70.84,0.0,5.84,5.84,70.84,0.0,5.84,5.84,AIFS_ENS,20260915_12
2026-09-17,72.5,0.0,7.5,7.5,72.5,0.0,7.5,7.5,AIFS_ENS,20260915_12
2026-09-18,72.99,0.0,7.99,7.99,72.99,0.0,7.99,7.99,AIFS_ENS,20260915_12
2026-09-19,70.63,0.0,5.63,5.63,70.63,0.0,5.63,5.63,AIFS_ENS,20260915_12
2026-09-20,68.55,0.0,3.55,3.55,68.55,0.0,3.55,3.55,AIFS_ENS,20260915_12
2026-09-21,65.63,0.0,0.63,0.63,65.63,0.0,0.63,0.63,AIFS_ENS,20260915_12
2026-09-22,63.61,1.39,0.0,1.39,63.61,1.39,0.0,1.39,AIFS_ENS,20260915_12
2026-09-23,63.4,1.6,0.0,1.6,63.4,1.6,0.0,1.6,AIFS_ENS,20260915_12
2026-09-24,64.94,0.06,0.0,0.06,64.94,0.06,0.0,0.06,AIFS_ENS,20260915_12
2026-09-25,66.87,0.0,1.87,1.87,66.87,0.0,1.87,1.87,AIFS_ENS,20260915_12
2026-09-26,66.94,0.0,1.94,1.94,66.94,0.0,1.94,1.94,AIFS_ENS,20260915_12
2026-09-27,67.35,0.0,2.35,2.35,67.35,0.0,2.35,2.35,AIFS_ENS,20260915_12
2026-09-28,67.3,0.0,2.3,2.3,67.3,0.0,2.3,2.3,AIFS_ENS,20260915_12
2026-09-29,66.8,0.0,1.8,1.8,66.8,0.0,1.8,1.8,AIFS_ENS,20260915_12
