date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-08-30,73.68,0,8.68,8.68,73.68,0,8.68,8.68,AIFS_ENS,20260830_12
2026-08-31,75.94,0,10.94,10.94,75.94,0,10.94,10.94,AIFS_ENS,20260830_12
2026-09-01,77.47,0,12.47,12.47,77.47,0,12.47,12.47,AIFS_ENS,20260830_12
2026-09-02,78.47,0,13.47,13.47,78.47,0,13.47,13.47,AIFS_ENS,20260830_12
2026-09-03,77.52,0,12.52,12.52,77.52,0,12.52,12.52,AIFS_ENS,20260830_12
2026-09-04,76.06,0,11.06,11.06,76.06,0,11.06,11.06,AIFS_ENS,20260830_12
2026-09-05,73.95,0,8.95,8.95,73.95,0,8.95,8.95,AIFS_ENS,20260830_12
2026-09-06,73.22,0,8.22,8.22,73.22,0,8.22,8.22,AIFS_ENS,20260830_12
2026-09-07,72.92,0,7.92,7.92,72.92,0,7.92,7.92,AIFS_ENS,20260830_12
2026-09-08,73.24,0,8.24,8.24,73.24,0,8.24,8.24,AIFS_ENS,20260830_12
2026-09-09,75.91,0,10.91,10.91,75.91,0,10.91,10.91,AIFS_ENS,20260830_12
2026-09-10,78.2,0,13.2,13.2,78.2,0,13.2,13.2,AIFS_ENS,20260830_12
2026-09-11,77.03,0,12.03,12.03,77.03,0,12.03,12.03,AIFS_ENS,20260830_12
2026-09-12,74.95,0,9.95,9.95,74.95,0,9.95,9.95,AIFS_ENS,20260830_12
2026-09-13,73.46,0,8.46,8.46,73.46,0,8.46,8.46,AIFS_ENS,20260830_12
