date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-08-25,69.57,0,4.57,4.57,69.57,0,4.57,4.57,AIGEFS,20260825_06
2026-08-26,70.45,0,5.45,5.45,70.45,0,5.45,5.45,AIGEFS,20260825_06
2026-08-27,71.29,0,6.29,6.29,71.29,0,6.29,6.29,AIGEFS,20260825_06
2026-08-28,70.64,0,5.64,5.64,70.64,0,5.64,5.64,AIGEFS,20260825_06
2026-08-29,67.45,0,2.45,2.45,67.45,0,2.45,2.45,AIGEFS,20260825_06
2026-08-30,68.93,0,3.93,3.93,68.93,0,3.93,3.93,AIGEFS,20260825_06
2026-08-31,72.65,0,7.65,7.65,72.65,0,7.65,7.65,AIGEFS,20260825_06
2026-09-01,75.03,0,10.03,10.03,75.03,0,10.03,10.03,AIGEFS,20260825_06
2026-09-02,73.36,0,8.36,8.36,73.36,0,8.36,8.36,AIGEFS,20260825_06
2026-09-03,71.1,0,6.1,6.1,71.1,0,6.1,6.1,AIGEFS,20260825_06
2026-09-04,72.28,0,7.28,7.28,72.28,0,7.28,7.28,AIGEFS,20260825_06
2026-09-05,71.47,0,6.47,6.47,71.47,0,6.47,6.47,AIGEFS,20260825_06
2026-09-06,69.03,0,4.03,4.03,69.03,0,4.03,4.03,AIGEFS,20260825_06
2026-09-07,67.95,0,2.95,2.95,67.95,0,2.95,2.95,AIGEFS,20260825_06
2026-09-08,66.91,0,1.91,1.91,66.91,0,1.91,1.91,AIGEFS,20260825_06
2026-09-09,65.91,0,0.91,0.91,65.91,0,0.91,0.91,AIGEFS,20260825_06
