date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-20,67.07,0.0,2.07,2.07,67.07,0.0,2.07,2.07,AIGEFS,20260920_18
2026-09-21,64.91,0.09,0.0,0.09,64.91,0.09,0.0,0.09,AIGEFS,20260920_18
2026-09-22,60.88,4.12,0.0,4.12,60.88,4.12,0.0,4.12,AIGEFS,20260920_18
2026-09-23,59.71,5.29,0.0,5.29,59.71,5.29,0.0,5.29,AIGEFS,20260920_18
2026-09-24,59.84,5.16,0.0,5.16,59.84,5.16,0.0,5.16,AIGEFS,20260920_18
2026-09-25,59.79,5.21,0.0,5.21,59.79,5.21,0.0,5.21,AIGEFS,20260920_18
2026-09-26,60.48,4.52,0.0,4.52,60.48,4.52,0.0,4.52,AIGEFS,20260920_18
2026-09-27,60.84,4.16,0.0,4.16,60.84,4.16,0.0,4.16,AIGEFS,20260920_18
2026-09-28,62.38,2.62,0.0,2.62,62.38,2.62,0.0,2.62,AIGEFS,20260920_18
2026-09-29,64.29,0.71,0.0,0.71,64.29,0.71,0.0,0.71,AIGEFS,20260920_18
2026-09-30,64.37,0.63,0.0,0.63,64.37,0.63,0.0,0.63,AIGEFS,20260920_18
2026-10-01,63.89,1.11,0.0,1.11,63.89,1.11,0.0,1.11,AIGEFS,20260920_18
2026-10-02,63.21,1.79,0.0,1.79,63.21,1.79,0.0,1.79,AIGEFS,20260920_18
2026-10-03,64.3,0.7,0.0,0.7,64.3,0.7,0.0,0.7,AIGEFS,20260920_18
2026-10-04,67.19,0.0,2.19,2.19,67.19,0.0,2.19,2.19,AIGEFS,20260920_18
2026-10-05,67.74,0.0,2.74,2.74,67.74,0.0,2.74,2.74,AIGEFS,20260920_18
