date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-14,67.74,0.0,2.74,2.74,67.74,0.0,2.74,2.74,AIGEFS,20260914_06
2026-09-15,65.53,0.0,0.53,0.53,65.53,0.0,0.53,0.53,AIGEFS,20260914_06
2026-09-16,67.57,0.0,2.57,2.57,67.57,0.0,2.57,2.57,AIGEFS,20260914_06
2026-09-17,69.93,0.0,4.93,4.93,69.93,0.0,4.93,4.93,AIGEFS,20260914_06
2026-09-18,70.75,0.0,5.75,5.75,70.75,0.0,5.75,5.75,AIGEFS,20260914_06
2026-09-19,68.54,0.0,3.54,3.54,68.54,0.0,3.54,3.54,AIGEFS,20260914_06
2026-09-20,69.73,0.0,4.73,4.73,69.73,0.0,4.73,4.73,AIGEFS,20260914_06
2026-09-21,65.53,0.0,0.53,0.53,65.53,0.0,0.53,0.53,AIGEFS,20260914_06
2026-09-22,63.88,1.12,0.0,1.12,63.88,1.12,0.0,1.12,AIGEFS,20260914_06
2026-09-23,64.0,1.0,0.0,1.0,64.0,1.0,0.0,1.0,AIGEFS,20260914_06
2026-09-24,63.95,1.05,0.0,1.05,63.95,1.05,0.0,1.05,AIGEFS,20260914_06
2026-09-25,64.27,0.73,0.0,0.73,64.27,0.73,0.0,0.73,AIGEFS,20260914_06
2026-09-26,62.67,2.33,0.0,2.33,62.67,2.33,0.0,2.33,AIGEFS,20260914_06
2026-09-27,63.15,1.85,0.0,1.85,63.15,1.85,0.0,1.85,AIGEFS,20260914_06
2026-09-28,66.39,0.0,1.39,1.39,66.39,0.0,1.39,1.39,AIGEFS,20260914_06
2026-09-29,68.25,0.0,3.25,3.25,68.25,0.0,3.25,3.25,AIGEFS,20260914_06
