date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-21,64.55,0.45,0,0.45,64.55,0.45,0,0.45,AIGEFS,20260921_06
2026-09-22,61.49,3.51,0,3.51,61.49,3.51,0,3.51,AIGEFS,20260921_06
2026-09-23,59.85,5.15,0,5.15,59.85,5.15,0,5.15,AIGEFS,20260921_06
2026-09-24,59.81,5.19,0,5.19,59.81,5.19,0,5.19,AIGEFS,20260921_06
2026-09-25,60.32,4.68,0,4.68,60.32,4.68,0,4.68,AIGEFS,20260921_06
2026-09-26,60.95,4.05,0,4.05,60.95,4.05,0,4.05,AIGEFS,20260921_06
2026-09-27,62.81,2.19,0,2.19,62.81,2.19,0,2.19,AIGEFS,20260921_06
2026-09-28,63.65,1.35,0,1.35,63.65,1.35,0,1.35,AIGEFS,20260921_06
2026-09-29,62.56,2.44,0,2.44,62.56,2.44,0,2.44,AIGEFS,20260921_06
2026-09-30,61.62,3.38,0,3.38,61.62,3.38,0,3.38,AIGEFS,20260921_06
2026-10-01,58.54,6.46,0,6.46,58.54,6.46,0,6.46,AIGEFS,20260921_06
2026-10-02,57.73,7.27,0,7.27,57.73,7.27,0,7.27,AIGEFS,20260921_06
2026-10-03,57.92,7.08,0,7.08,57.92,7.08,0,7.08,AIGEFS,20260921_06
2026-10-04,58.21,6.79,0,6.79,58.21,6.79,0,6.79,AIGEFS,20260921_06
2026-10-05,58.94,6.06,0,6.06,58.94,6.06,0,6.06,AIGEFS,20260921_06
2026-10-06,57.76,7.24,0,7.24,57.76,7.24,0,7.24,AIGEFS,20260921_06
