date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-25,60.55,4.45,0.0,4.45,60.55,4.45,0.0,4.45,AIGEFS,20260925_18
2026-09-26,59.89,5.11,0.0,5.11,59.89,5.11,0.0,5.11,AIGEFS,20260925_18
2026-09-27,59.84,5.16,0.0,5.16,59.84,5.16,0.0,5.16,AIGEFS,20260925_18
2026-09-28,60.49,4.51,0.0,4.51,60.49,4.51,0.0,4.51,AIGEFS,20260925_18
2026-09-29,62.27,2.73,0.0,2.73,62.27,2.73,0.0,2.73,AIGEFS,20260925_18
2026-09-30,64.2,0.8,0.0,0.8,64.2,0.8,0.0,0.8,AIGEFS,20260925_18
2026-10-01,66.26,0.0,1.26,1.26,66.26,0.0,1.26,1.26,AIGEFS,20260925_18
2026-10-02,68.94,0.0,3.94,3.94,68.94,0.0,3.94,3.94,AIGEFS,20260925_18
2026-10-03,67.16,0.0,2.16,2.16,67.16,0.0,2.16,2.16,AIGEFS,20260925_18
2026-10-04,63.48,1.52,0.0,1.52,63.48,1.52,0.0,1.52,AIGEFS,20260925_18
2026-10-05,55.85,9.15,0.0,9.15,55.85,9.15,0.0,9.15,AIGEFS,20260925_18
2026-10-06,51.82,13.18,0.0,13.18,51.82,13.18,0.0,13.18,AIGEFS,20260925_18
2026-10-07,51.09,13.91,0.0,13.91,51.09,13.91,0.0,13.91,AIGEFS,20260925_18
2026-10-08,54.79,10.21,0.0,10.21,54.79,10.21,0.0,10.21,AIGEFS,20260925_18
2026-10-09,59.79,5.21,0.0,5.21,59.79,5.21,0.0,5.21,AIGEFS,20260925_18
2026-10-10,62.96,2.04,0.0,2.04,62.96,2.04,0.0,2.04,AIGEFS,20260925_18
