date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-08-22,70.99,0,5.99,5.99,70.99,0,5.99,5.99,AIGEFS,20260821_18
2026-08-23,69.77,0,4.77,4.77,69.77,0,4.77,4.77,AIGEFS,20260821_18
2026-08-24,67.92,0,2.92,2.92,67.92,0,2.92,2.92,AIGEFS,20260821_18
2026-08-25,68.29,0,3.29,3.29,68.29,0,3.29,3.29,AIGEFS,20260821_18
2026-08-26,70.25,0,5.25,5.25,70.25,0,5.25,5.25,AIGEFS,20260821_18
2026-08-27,71.56,0,6.56,6.56,71.56,0,6.56,6.56,AIGEFS,20260821_18
2026-08-28,71.03,0,6.03,6.03,71.03,0,6.03,6.03,AIGEFS,20260821_18
2026-08-29,70.76,0,5.76,5.76,70.76,0,5.76,5.76,AIGEFS,20260821_18
2026-08-30,71.46,0,6.46,6.46,71.46,0,6.46,6.46,AIGEFS,20260821_18
2026-08-31,71.77,0,6.77,6.77,71.77,0,6.77,6.77,AIGEFS,20260821_18
2026-09-01,72.24,0,7.24,7.24,72.24,0,7.24,7.24,AIGEFS,20260821_18
2026-09-02,69.76,0,4.76,4.76,69.76,0,4.76,4.76,AIGEFS,20260821_18
2026-09-03,67.4,0,2.4,2.4,67.4,0,2.4,2.4,AIGEFS,20260821_18
2026-09-04,68.11,0,3.11,3.11,68.11,0,3.11,3.11,AIGEFS,20260821_18
2026-09-05,69.9,0,4.9,4.9,69.9,0,4.9,4.9,AIGEFS,20260821_18
