date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-11,70.58,0.0,5.58,5.58,70.58,0.0,5.58,5.58,AIGEFS,20260911_18
2026-09-12,69.42,0.0,4.42,4.42,69.42,0.0,4.42,4.42,AIGEFS,20260911_18
2026-09-13,69.79,0.0,4.79,4.79,69.79,0.0,4.79,4.79,AIGEFS,20260911_18
2026-09-14,65.95,0.0,0.95,0.95,65.95,0.0,0.95,0.95,AIGEFS,20260911_18
2026-09-15,63.57,1.43,0.0,1.43,63.57,1.43,0.0,1.43,AIGEFS,20260911_18
2026-09-16,67.73,0.0,2.73,2.73,67.73,0.0,2.73,2.73,AIGEFS,20260911_18
2026-09-17,69.57,0.0,4.57,4.57,69.57,0.0,4.57,4.57,AIGEFS,20260911_18
2026-09-18,66.11,0.0,1.11,1.11,66.11,0.0,1.11,1.11,AIGEFS,20260911_18
2026-09-19,63.78,1.22,0.0,1.22,63.78,1.22,0.0,1.22,AIGEFS,20260911_18
2026-09-20,62.62,2.38,0.0,2.38,62.62,2.38,0.0,2.38,AIGEFS,20260911_18
2026-09-21,61.97,3.03,0.0,3.03,61.97,3.03,0.0,3.03,AIGEFS,20260911_18
2026-09-22,61.38,3.62,0.0,3.62,61.38,3.62,0.0,3.62,AIGEFS,20260911_18
2026-09-23,59.5,5.5,0.0,5.5,59.5,5.5,0.0,5.5,AIGEFS,20260911_18
2026-09-24,55.29,9.71,0.0,9.71,55.29,9.71,0.0,9.71,AIGEFS,20260911_18
2026-09-25,53.24,11.76,0.0,11.76,53.24,11.76,0.0,11.76,AIGEFS,20260911_18
2026-09-26,53.29,11.71,0.0,11.71,53.29,11.71,0.0,11.71,AIGEFS,20260911_18
