date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-03,75.97,0,10.97,10.97,75.97,0,10.97,10.97,AIGEFS,20260903_12
2026-09-04,75.51,0,10.51,10.51,75.51,0,10.51,10.51,AIGEFS,20260903_12
2026-09-05,73.22,0,8.22,8.22,73.22,0,8.22,8.22,AIGEFS,20260903_12
2026-09-06,69.34,0,4.34,4.34,69.34,0,4.34,4.34,AIGEFS,20260903_12
2026-09-07,67.83,0,2.83,2.83,67.83,0,2.83,2.83,AIGEFS,20260903_12
2026-09-08,69.44,0,4.44,4.44,69.44,0,4.44,4.44,AIGEFS,20260903_12
2026-09-09,71.83,0,6.83,6.83,71.83,0,6.83,6.83,AIGEFS,20260903_12
2026-09-10,74.41,0,9.41,9.41,74.41,0,9.41,9.41,AIGEFS,20260903_12
2026-09-11,72.0,0,7.0,7.0,72.0,0,7.0,7.0,AIGEFS,20260903_12
2026-09-12,71.43,0,6.43,6.43,71.43,0,6.43,6.43,AIGEFS,20260903_12
2026-09-13,72.48,0,7.48,7.48,72.48,0,7.48,7.48,AIGEFS,20260903_12
2026-09-14,73.05,0,8.05,8.05,73.05,0,8.05,8.05,AIGEFS,20260903_12
2026-09-15,68.68,0,3.68,3.68,68.68,0,3.68,3.68,AIGEFS,20260903_12
2026-09-16,66.77,0,1.77,1.77,66.77,0,1.77,1.77,AIGEFS,20260903_12
2026-09-17,66.71,0,1.71,1.71,66.71,0,1.71,1.71,AIGEFS,20260903_12
2026-09-18,66.71,0,1.71,1.71,66.71,0,1.71,1.71,AIGEFS,20260903_12
