date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-21,64.96,0.04,0,0.04,64.96,0.04,0,0.04,AIGEFS,20260921_18
2026-09-22,61.99,3.01,0,3.01,61.99,3.01,0,3.01,AIGEFS,20260921_18
2026-09-23,61.14,3.86,0,3.86,61.14,3.86,0,3.86,AIGEFS,20260921_18
2026-09-24,61.0,4.0,0,4.0,61.0,4.0,0,4.0,AIGEFS,20260921_18
2026-09-25,61.49,3.51,0,3.51,61.49,3.51,0,3.51,AIGEFS,20260921_18
2026-09-26,62.01,2.99,0,2.99,62.01,2.99,0,2.99,AIGEFS,20260921_18
2026-09-27,63.01,1.99,0,1.99,63.01,1.99,0,1.99,AIGEFS,20260921_18
2026-09-28,62.92,2.08,0,2.08,62.92,2.08,0,2.08,AIGEFS,20260921_18
2026-09-29,63.02,1.98,0,1.98,63.02,1.98,0,1.98,AIGEFS,20260921_18
2026-09-30,59.67,5.33,0,5.33,59.67,5.33,0,5.33,AIGEFS,20260921_18
2026-10-01,55.86,9.14,0,9.14,55.86,9.14,0,9.14,AIGEFS,20260921_18
2026-10-02,54.76,10.24,0,10.24,54.76,10.24,0,10.24,AIGEFS,20260921_18
2026-10-03,54.44,10.56,0,10.56,54.44,10.56,0,10.56,AIGEFS,20260921_18
2026-10-04,54.23,10.77,0,10.77,54.23,10.77,0,10.77,AIGEFS,20260921_18
2026-10-05,55.76,9.24,0,9.24,55.76,9.24,0,9.24,AIGEFS,20260921_18
2026-10-06,56.91,8.09,0,8.09,56.91,8.09,0,8.09,AIGEFS,20260921_18
