date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-22,61.44,3.56,0,3.56,61.44,3.56,0,3.56,AIGEFS,20260922_06
2026-09-23,60.08,4.92,0,4.92,60.08,4.92,0,4.92,AIGEFS,20260922_06
2026-09-24,59.36,5.64,0,5.64,59.36,5.64,0,5.64,AIGEFS,20260922_06
2026-09-25,59.13,5.87,0,5.87,59.13,5.87,0,5.87,AIGEFS,20260922_06
2026-09-26,59.63,5.37,0,5.37,59.63,5.37,0,5.37,AIGEFS,20260922_06
2026-09-27,60.77,4.23,0,4.23,60.77,4.23,0,4.23,AIGEFS,20260922_06
2026-09-28,62.43,2.57,0,2.57,62.43,2.57,0,2.57,AIGEFS,20260922_06
2026-09-29,63.5,1.5,0,1.5,63.5,1.5,0,1.5,AIGEFS,20260922_06
2026-09-30,62.28,2.72,0,2.72,62.28,2.72,0,2.72,AIGEFS,20260922_06
2026-10-01,58.41,6.59,0,6.59,58.41,6.59,0,6.59,AIGEFS,20260922_06
2026-10-02,55.3,9.7,0,9.7,55.3,9.7,0,9.7,AIGEFS,20260922_06
2026-10-03,55.9,9.1,0,9.1,55.9,9.1,0,9.1,AIGEFS,20260922_06
2026-10-04,57.26,7.74,0,7.74,57.26,7.74,0,7.74,AIGEFS,20260922_06
2026-10-05,59.32,5.68,0,5.68,59.32,5.68,0,5.68,AIGEFS,20260922_06
2026-10-06,59.0,6.0,0,6.0,59.0,6.0,0,6.0,AIGEFS,20260922_06
2026-10-07,52.33,12.67,0,12.67,52.33,12.67,0,12.67,AIGEFS,20260922_06
