date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-20,67.02,0.0,2.02,2.02,67.02,0.0,2.02,2.02,AIGEFS,20260920_12
2026-09-21,64.41,0.59,0.0,0.59,64.41,0.59,0.0,0.59,AIGEFS,20260920_12
2026-09-22,61.48,3.52,0.0,3.52,61.48,3.52,0.0,3.52,AIGEFS,20260920_12
2026-09-23,59.92,5.08,0.0,5.08,59.92,5.08,0.0,5.08,AIGEFS,20260920_12
2026-09-24,60.34,4.66,0.0,4.66,60.34,4.66,0.0,4.66,AIGEFS,20260920_12
2026-09-25,60.69,4.31,0.0,4.31,60.69,4.31,0.0,4.31,AIGEFS,20260920_12
2026-09-26,61.12,3.88,0.0,3.88,61.12,3.88,0.0,3.88,AIGEFS,20260920_12
2026-09-27,60.87,4.13,0.0,4.13,60.87,4.13,0.0,4.13,AIGEFS,20260920_12
2026-09-28,59.57,5.43,0.0,5.43,59.57,5.43,0.0,5.43,AIGEFS,20260920_12
2026-09-29,59.51,5.49,0.0,5.49,59.51,5.49,0.0,5.49,AIGEFS,20260920_12
2026-09-30,60.49,4.51,0.0,4.51,60.49,4.51,0.0,4.51,AIGEFS,20260920_12
2026-10-01,59.68,5.32,0.0,5.32,59.68,5.32,0.0,5.32,AIGEFS,20260920_12
2026-10-02,58.56,6.44,0.0,6.44,58.56,6.44,0.0,6.44,AIGEFS,20260920_12
2026-10-03,59.53,5.47,0.0,5.47,59.53,5.47,0.0,5.47,AIGEFS,20260920_12
2026-10-04,60.84,4.16,0.0,4.16,60.84,4.16,0.0,4.16,AIGEFS,20260920_12
2026-10-05,60.7,4.3,0.0,4.3,60.7,4.3,0.0,4.3,AIGEFS,20260920_12
