date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-04,75.39,0.0,10.39,10.39,75.39,0.0,10.39,10.39,AIGEFS,20260904_18
2026-09-05,73.74,0.0,8.74,8.74,73.74,0.0,8.74,8.74,AIGEFS,20260904_18
2026-09-06,69.95,0.0,4.95,4.95,69.95,0.0,4.95,4.95,AIGEFS,20260904_18
2026-09-07,67.82,0.0,2.82,2.82,67.82,0.0,2.82,2.82,AIGEFS,20260904_18
2026-09-08,69.58,0.0,4.58,4.58,69.58,0.0,4.58,4.58,AIGEFS,20260904_18
2026-09-09,72.25,0.0,7.25,7.25,72.25,0.0,7.25,7.25,AIGEFS,20260904_18
2026-09-10,71.04,0.0,6.04,6.04,71.04,0.0,6.04,6.04,AIGEFS,20260904_18
2026-09-11,64.78,0.22,0.0,0.22,64.78,0.22,0.0,0.22,AIGEFS,20260904_18
2026-09-12,64.2,0.8,0.0,0.8,64.2,0.8,0.0,0.8,AIGEFS,20260904_18
2026-09-13,65.4,0.0,0.4,0.4,65.4,0.0,0.4,0.4,AIGEFS,20260904_18
2026-09-14,60.55,4.45,0.0,4.45,60.55,4.45,0.0,4.45,AIGEFS,20260904_18
2026-09-15,60.09,4.91,0.0,4.91,60.09,4.91,0.0,4.91,AIGEFS,20260904_18
2026-09-16,64.34,0.66,0.0,0.66,64.34,0.66,0.0,0.66,AIGEFS,20260904_18
2026-09-17,69.07,0.0,4.07,4.07,69.07,0.0,4.07,4.07,AIGEFS,20260904_18
2026-09-18,67.14,0.0,2.14,2.14,67.14,0.0,2.14,2.14,AIGEFS,20260904_18
2026-09-19,62.74,2.26,0.0,2.26,62.74,2.26,0.0,2.26,AIGEFS,20260904_18
