date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-05-11,55.29,9.71,0.0,9.71,48.94,16.06,0.0,16.06,ECMWF,20260511_12,32.12
2026-05-12,56.14,8.86,0.0,8.86,49.63,15.37,0.0,15.37,ECMWF,20260511_12,30.74
2026-05-13,57.24,7.76,0.0,7.76,53.02,11.98,0.0,11.98,ECMWF,20260511_12,23.96
2026-05-14,57.01,7.99,0.0,7.99,50.98,14.02,0.0,14.02,ECMWF,20260511_12,28.04
2026-05-15,57.6,7.4,0.0,7.4,52.46,12.54,0.0,12.54,ECMWF,20260511_12,25.08
2026-05-16,58.85,6.15,0.0,6.15,57.47,7.53,0.0,7.53,ECMWF,20260511_12,15.06
2026-05-17,58.72,6.28,0.0,6.28,62.02,2.98,0.0,2.98,ECMWF,20260511_12,5.96
2026-05-18,58.2,6.8,0.0,6.8,61.45,3.55,0.0,3.55,ECMWF,20260511_12,7.1
2026-05-19,57.89,7.11,0.0,7.11,58.03,6.97,0.0,6.97,ECMWF,20260511_12,13.94
2026-05-20,57.77,7.23,0.0,7.23,54.46,10.54,0.0,10.54,ECMWF,20260511_12,21.08
2026-05-21,58.97,6.03,0.0,6.03,58.53,6.47,0.0,6.47,ECMWF,20260511_12,12.94
2026-05-22,58.41,6.59,0.0,6.59,59.08,5.92,0.0,5.92,ECMWF,20260511_12,11.84
2026-05-23,57.96,7.04,0.0,7.04,56.43,8.57,0.0,8.57,ECMWF,20260511_12,17.14
2026-05-24,58.16,6.84,0.0,6.84,53.06,11.94,0.0,11.94,ECMWF,20260511_12,23.88
2026-05-25,59.76,5.24,0.0,5.24,57.06,7.94,0.0,7.94,ECMWF,20260511_12,15.88
2026-05-26,61.04,3.96,0.0,3.96,60.5,4.5,0.0,4.5,ECMWF,20260511_12,9.0
