date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-03,44.6,20.4,0.0,20.4,,,,,ECMWF,20260303_12,
2026-03-04,46.84,18.16,0.0,18.16,,,,,ECMWF,20260303_12,
2026-03-05,45.68,19.32,0.0,19.32,,,,,ECMWF,20260303_12,
2026-03-06,46.67,18.33,0.0,18.33,,,,,ECMWF,20260303_12,
2026-03-07,47.58,17.42,0.0,17.42,,,,,ECMWF,20260303_12,
2026-03-08,47.95,17.05,0.0,17.05,,,,,ECMWF,20260303_12,
2026-03-09,49.29,15.71,0.0,15.71,,,,,ECMWF,20260303_12,
2026-03-10,49.93,15.07,0.0,15.07,,,,,ECMWF,20260303_12,
2026-03-11,46.17,18.83,0.0,18.83,,,,,ECMWF,20260303_12,
2026-03-12,43.12,21.88,0.0,21.88,,,,,ECMWF,20260303_12,
2026-03-13,40.54,24.46,0.0,24.46,,,,,ECMWF,20260303_12,
2026-03-14,42.39,22.61,0.0,22.61,,,,,ECMWF,20260303_12,
2026-03-15,42.46,22.54,0.0,22.54,,,,,ECMWF,20260303_12,
2026-03-16,43.55,21.45,0.0,21.45,,,,,ECMWF,20260303_12,
2026-03-17,43.8,21.2,0.0,21.2,,,,,ECMWF,20260303_12,
2026-03-18,39.6,25.4,0.0,25.4,,,,,ECMWF,20260303_12,
