date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-15,43.72,21.28,0.0,21.28,38.48,26.52,0.0,26.52,ECMWF,20260315_12,53.04
2026-03-16,42.01,22.99,0.0,22.99,37.03,27.97,0.0,27.97,ECMWF,20260315_12,55.94
2026-03-17,39.67,25.33,0.0,25.33,24.94,40.06,0.0,40.06,ECMWF,20260315_12,80.12
2026-03-18,41.9,23.1,0.0,23.1,29.24,35.76,0.0,35.76,ECMWF,20260315_12,71.52
2026-03-19,46.75,18.25,0.0,18.25,35.43,29.57,0.0,29.57,ECMWF,20260315_12,59.14
2026-03-20,50.03,14.97,0.0,14.97,40.54,24.46,0.0,24.46,ECMWF,20260315_12,48.92
2026-03-21,50.27,14.73,0.0,14.73,45.03,19.97,0.0,19.97,ECMWF,20260315_12,39.94
2026-03-22,48.68,16.32,0.0,16.32,44.04,20.96,0.0,20.96,ECMWF,20260315_12,41.92
2026-03-23,45.93,19.07,0.0,19.07,37.09,27.91,0.0,27.91,ECMWF,20260315_12,55.82
2026-03-24,44.36,20.64,0.0,20.64,32.44,32.56,0.0,32.56,ECMWF,20260315_12,65.12
2026-03-25,46.03,18.97,0.0,18.97,36.73,28.27,0.0,28.27,ECMWF,20260315_12,56.54
2026-03-26,45.41,19.59,0.0,19.59,32.13,32.87,0.0,32.87,ECMWF,20260315_12,65.74
2026-03-27,44.63,20.37,0.0,20.37,30.95,34.05,0.0,34.05,ECMWF,20260315_12,68.1
2026-03-28,46.53,18.47,0.0,18.47,36.14,28.86,0.0,28.86,ECMWF,20260315_12,57.72
2026-03-29,46.24,18.76,0.0,18.76,35.59,29.41,0.0,29.41,ECMWF,20260315_12,58.82
2026-03-30,44.37,20.63,0.0,20.63,32.85,32.15,0.0,32.15,ECMWF,20260315_12,64.3
