date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-29,55.98,9.02,0.0,9.02,46.07,18.93,0.0,18.93,ECMWF,20260329_00,37.86
2026-03-30,60.16,4.84,0.0,4.84,55.09,9.91,0.0,9.91,ECMWF,20260329_00,19.82
2026-03-31,61.54,3.46,0.0,3.46,63.27,1.73,0.0,1.73,ECMWF,20260329_00,3.46
2026-04-01,58.73,6.27,0.0,6.27,60.54,4.46,0.0,4.46,ECMWF,20260329_00,8.92
2026-04-02,55.93,9.07,0.0,9.07,51.11,13.89,0.0,13.89,ECMWF,20260329_00,27.78
2026-04-03,56.64,8.36,0.0,8.36,51.52,13.48,0.0,13.48,ECMWF,20260329_00,26.96
2026-04-04,57.26,7.74,0.0,7.74,55.91,9.09,0.0,9.09,ECMWF,20260329_00,18.18
2026-04-05,57.52,7.48,0.0,7.48,54.55,10.45,0.0,10.45,ECMWF,20260329_00,20.9
2026-04-06,59.15,5.85,0.0,5.85,54.95,10.05,0.0,10.05,ECMWF,20260329_00,20.1
2026-04-07,58.57,6.43,0.0,6.43,52.1,12.9,0.0,12.9,ECMWF,20260329_00,25.8
2026-04-08,58.51,6.49,0.0,6.49,52.69,12.31,0.0,12.31,ECMWF,20260329_00,24.62
2026-04-09,60.7,4.3,0.0,4.3,57.09,7.91,0.0,7.91,ECMWF,20260329_00,15.82
2026-04-10,61.07,3.93,0.0,3.93,56.53,8.47,0.0,8.47,ECMWF,20260329_00,16.94
2026-04-11,61.06,3.94,0.0,3.94,55.2,9.8,0.0,9.8,ECMWF,20260329_00,19.6
2026-04-12,61.95,3.05,0.0,3.05,52.81,12.19,0.0,12.19,ECMWF,20260329_00,24.38
2026-04-13,62.74,2.26,0.0,2.26,52.85,12.15,0.0,12.15,ECMWF,20260329_00,24.3
