date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-28,43.55,21.45,0.0,21.45,31.34,33.66,0.0,33.66,ECMWF,20260328_12,67.32
2026-03-29,46.43,18.57,0.0,18.57,37.99,27.01,0.0,27.01,ECMWF,20260328_12,54.02
2026-03-30,50.97,14.03,0.0,14.03,47.34,17.66,0.0,17.66,ECMWF,20260328_12,35.32
2026-03-31,51.2,13.8,0.0,13.8,53.81,11.19,0.0,11.19,ECMWF,20260328_12,22.38
2026-04-01,49.31,15.69,0.0,15.69,46.76,18.24,0.0,18.24,ECMWF,20260328_12,36.48
2026-04-02,47.78,17.22,0.0,17.22,39.35,25.65,0.0,25.65,ECMWF,20260328_12,51.3
2026-04-03,48.66,16.34,0.0,16.34,42.7,22.3,0.0,22.3,ECMWF,20260328_12,44.6
2026-04-04,48.85,16.15,0.0,16.15,44.47,20.53,0.0,20.53,ECMWF,20260328_12,41.06
2026-04-05,48.38,16.62,0.0,16.62,42.24,22.76,0.0,22.76,ECMWF,20260328_12,45.52
2026-04-06,48.62,16.38,0.0,16.38,40.86,24.14,0.0,24.14,ECMWF,20260328_12,48.28
2026-04-07,48.58,16.42,0.0,16.42,42.91,22.09,0.0,22.09,ECMWF,20260328_12,44.18
2026-04-08,48.65,16.35,0.0,16.35,46.34,18.66,0.0,18.66,ECMWF,20260328_12,37.32
2026-04-09,48.59,16.41,0.0,16.41,47.91,17.09,0.0,17.09,ECMWF,20260328_12,34.18
2026-04-10,45.81,19.19,0.0,19.19,44.66,20.34,0.0,20.34,ECMWF,20260328_12,40.68
2026-04-11,45.9,19.1,0.0,19.1,40.95,24.05,0.0,24.05,ECMWF,20260328_12,48.1
2026-04-12,47.79,17.21,0.0,17.21,43.82,21.18,0.0,21.18,ECMWF,20260328_12,42.36
