date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-15,53.46,11.54,0.0,11.54,57.81,7.19,0.0,7.19,ECMWF,20260415_12,14.38
2026-04-16,53.27,11.73,0.0,11.73,57.79,7.21,0.0,7.21,ECMWF,20260415_12,14.42
2026-04-17,52.0,13.0,0.0,13.0,55.09,9.91,0.0,9.91,ECMWF,20260415_12,19.82
2026-04-18,50.21,14.79,0.0,14.79,50.71,14.29,0.0,14.29,ECMWF,20260415_12,28.58
2026-04-19,48.63,16.37,0.0,16.37,44.35,20.65,0.0,20.65,ECMWF,20260415_12,41.3
2026-04-20,47.83,17.17,0.0,17.17,39.75,25.25,0.0,25.25,ECMWF,20260415_12,50.5
2026-04-21,49.75,15.25,0.0,15.25,42.55,22.45,0.0,22.45,ECMWF,20260415_12,44.9
2026-04-22,51.39,13.61,0.0,13.61,48.27,16.73,0.0,16.73,ECMWF,20260415_12,33.46
2026-04-23,50.98,14.02,0.0,14.02,43.6,21.4,0.0,21.4,ECMWF,20260415_12,42.8
2026-04-24,50.94,14.06,0.0,14.06,45.48,19.52,0.0,19.52,ECMWF,20260415_12,39.04
2026-04-25,51.26,13.74,0.0,13.74,47.06,17.94,0.0,17.94,ECMWF,20260415_12,35.88
2026-04-26,50.75,14.25,0.0,14.25,46.76,18.24,0.0,18.24,ECMWF,20260415_12,36.48
2026-04-27,50.78,14.22,0.0,14.22,47.22,17.78,0.0,17.78,ECMWF,20260415_12,35.56
2026-04-28,50.21,14.79,0.0,14.79,45.05,19.95,0.0,19.95,ECMWF,20260415_12,39.9
2026-04-29,49.64,15.36,0.0,15.36,44.96,20.04,0.0,20.04,ECMWF,20260415_12,40.08
2026-04-30,49.74,15.26,0.0,15.26,44.93,20.07,0.0,20.07,ECMWF,20260415_12,40.14
