date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-06-21,70.39750000000001,0.0325,5.43,5.4625,69.535,0.61,5.145,5.755,ECMWF,20260621_00,2.24541
2026-06-22,70.915,0.0,5.915,5.915,69.6175,0.14,4.7575,4.897500000000001,ECMWF,20260621_00,0.51534
2026-06-23,71.36250000000001,0.0,6.3625,6.3625,68.80250000000001,0.6849999999999999,4.4875,5.172499999999999,ECMWF,20260621_00,2.5214849999999998
2026-06-24,71.8325,0.0,6.8325,6.8325,69.5875,0.575,5.1625,5.737500000000001,ECMWF,20260621_00,2.1165749999999997
2026-06-25,72.11,0.0,7.11,7.11,70.665,0.0625,5.727499999999999,5.789999999999999,ECMWF,20260621_00,0.2300625
2026-06-26,72.1225,0.0,7.1225000000000005,7.1225000000000005,70.5825,0.0,5.5825,5.5825,ECMWF,20260621_00,0.0
2026-06-27,71.8575,0.0,6.8575,6.8575,71.25999999999999,0.0,6.26,6.26,ECMWF,20260621_00,0.0
2026-06-28,71.58500000000001,0.0,6.585,6.585,72.375,0.0,7.375,7.375,ECMWF,20260621_00,0.0
2026-06-29,71.85249999999999,0.0,6.8525,6.8525,73.1425,0.0,8.1425,8.1425,ECMWF,20260621_00,0.0
2026-06-30,73.2225,0.0,8.2225,8.2225,74.94749999999999,0.0,9.9475,9.9475,ECMWF,20260621_00,0.0
2026-07-01,74.455,0.0,9.455,9.455,76.785,0.0,11.785,11.785,ECMWF,20260621_00,0.0
2026-07-02,75.255,0.0,10.254999999999999,10.254999999999999,77.92,0.0,12.92,12.92,ECMWF,20260621_00,0.0
2026-07-03,75.67,0.0,10.67,10.67,77.355,0.0,12.355,12.355,ECMWF,20260621_00,0.0
2026-07-04,75.7,0.0,10.7,10.7,76.305,0.0,11.305,11.305,ECMWF,20260621_00,0.0
2026-07-05,75.6225,0.0,10.622499999999999,10.622499999999999,75.80499999999999,0.0,10.805,10.805,ECMWF,20260621_00,0.0
