date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-07-29,76.6425,0.0,11.6425,11.6425,74.2625,0.0,9.2625,9.2625,ECMWF,20260729_00,0.0
2026-07-30,76.4175,0.0,11.4175,11.4175,73.8375,0.0,8.8375,8.8375,ECMWF,20260729_00,0.0
2026-07-31,76.675,0.0,11.675,11.675,74.965,0.0,9.965,9.965,ECMWF,20260729_00,0.0
2026-08-01,76.94,0.0,11.94,11.94,75.2625,0.0,10.2625,10.2625,ECMWF,20260729_00,0.0
2026-08-02,76.2425,0.0,11.2425,11.2425,74.66,0.0,9.66,9.66,ECMWF,20260729_00,0.0
2026-08-03,75.34,0.0,10.34,10.34,74.475,0.0,9.475,9.475,ECMWF,20260729_00,0.0
2026-08-04,75.34,0.0,10.34,10.34,74.6625,0.0,9.662500000000001,9.662500000000001,ECMWF,20260729_00,0.0
2026-08-05,75.75999999999999,0.0,10.76,10.76,75.4025,0.0,10.4025,10.4025,ECMWF,20260729_00,0.0
2026-08-06,76.5675,0.0,11.567499999999999,11.567499999999999,76.28,0.0,11.28,11.28,ECMWF,20260729_00,0.0
2026-08-07,77.3075,0.0,12.307500000000001,12.307500000000001,77.13,0.0,12.129999999999999,12.129999999999999,ECMWF,20260729_00,0.0
2026-08-08,77.5975,0.0,12.5975,12.5975,78.63,0.0,13.629999999999999,13.629999999999999,ECMWF,20260729_00,0.0
2026-08-09,77.89500000000001,0.0,12.895,12.895,79.35,0.0,14.35,14.35,ECMWF,20260729_00,0.0
2026-08-10,77.765,0.0,12.765,12.765,79.14500000000001,0.0,14.145,14.145,ECMWF,20260729_00,0.0
2026-08-11,77.2,0.0,12.2,12.2,78.82249999999999,0.0,13.8225,13.8225,ECMWF,20260729_00,0.0
2026-08-12,76.6725,0.0,11.6725,11.6725,78.52250000000001,0.0,13.5225,13.5225,ECMWF,20260729_00,0.0
