date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-03,50.4,14.6,0.0,14.6,47.57,17.43,0.0,17.43,ECMWF,20260403_12,34.86
2026-04-04,49.38,15.62,0.0,15.62,50.19,14.81,0.0,14.81,ECMWF,20260403_12,29.62
2026-04-05,48.61,16.39,0.0,16.39,44.28,20.72,0.0,20.72,ECMWF,20260403_12,41.44
2026-04-06,46.72,18.28,0.0,18.28,38.94,26.06,0.0,26.06,ECMWF,20260403_12,52.12
2026-04-07,44.55,20.45,0.0,20.45,35.29,29.71,0.0,29.71,ECMWF,20260403_12,59.42
2026-04-08,47.08,17.92,0.0,17.92,37.73,27.27,0.0,27.27,ECMWF,20260403_12,54.54
2026-04-09,49.99,15.01,0.0,15.01,46.54,18.46,0.0,18.46,ECMWF,20260403_12,36.92
2026-04-10,50.35,14.65,0.0,14.65,48.26,16.74,0.0,16.74,ECMWF,20260403_12,33.48
2026-04-11,51.41,13.59,0.0,13.59,50.05,14.95,0.0,14.95,ECMWF,20260403_12,29.9
2026-04-12,51.72,13.28,0.0,13.28,50.09,14.91,0.0,14.91,ECMWF,20260403_12,29.82
2026-04-13,52.26,12.74,0.0,12.74,51.98,13.02,0.0,13.02,ECMWF,20260403_12,26.04
2026-04-14,52.2,12.8,0.0,12.8,54.65,10.35,0.0,10.35,ECMWF,20260403_12,20.7
2026-04-15,51.67,13.33,0.0,13.33,53.43,11.57,0.0,11.57,ECMWF,20260403_12,23.14
2026-04-16,52.05,12.95,0.0,12.95,51.97,13.03,0.0,13.03,ECMWF,20260403_12,26.06
2026-04-17,52.24,12.76,0.0,12.76,48.35,16.65,0.0,16.65,ECMWF,20260403_12,33.3
2026-04-18,52.22,12.78,0.0,12.78,44.63,20.37,0.0,20.37,ECMWF,20260403_12,40.74
