date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-14,43.99,21.01,0.0,21.01,,,,,ECMWF,20260314_12,
2026-03-15,43.75,21.25,0.0,21.25,,,,,ECMWF,20260314_12,
2026-03-16,41.78,23.22,0.0,23.22,,,,,ECMWF,20260314_12,
2026-03-17,39.53,25.47,0.0,25.47,,,,,ECMWF,20260314_12,
2026-03-18,42.0,23.0,0.0,23.0,,,,,ECMWF,20260314_12,
2026-03-19,47.81,17.19,0.0,17.19,,,,,ECMWF,20260314_12,
2026-03-20,50.81,14.19,0.0,14.19,,,,,ECMWF,20260314_12,
2026-03-21,51.04,13.96,0.0,13.96,,,,,ECMWF,20260314_12,
2026-03-22,46.6,18.4,0.0,18.4,,,,,ECMWF,20260314_12,
2026-03-23,45.81,19.19,0.0,19.19,,,,,ECMWF,20260314_12,
2026-03-24,47.46,17.54,0.0,17.54,,,,,ECMWF,20260314_12,
2026-03-25,47.02,17.98,0.0,17.98,,,,,ECMWF,20260314_12,
2026-03-26,45.06,19.94,0.0,19.94,,,,,ECMWF,20260314_12,
2026-03-27,43.5,21.5,0.0,21.5,,,,,ECMWF,20260314_12,
2026-03-28,42.51,22.49,0.0,22.49,,,,,ECMWF,20260314_12,
2026-03-29,44.75,20.25,0.0,20.25,,,,,ECMWF,20260314_12,
