date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-17,39.34,25.66,0.0,25.66,25.08,39.92,0.0,39.92,ECMWF,20260317_12,79.84
2026-03-18,41.55,23.45,0.0,23.45,28.38,36.62,0.0,36.62,ECMWF,20260317_12,73.24
2026-03-19,46.33,18.67,0.0,18.67,35.07,29.93,0.0,29.93,ECMWF,20260317_12,59.86
2026-03-20,49.09,15.91,0.0,15.91,40.27,24.73,0.0,24.73,ECMWF,20260317_12,49.46
2026-03-21,51.2,13.8,0.0,13.8,44.84,20.16,0.0,20.16,ECMWF,20260317_12,40.32
2026-03-22,49.03,15.97,0.0,15.97,45.57,19.43,0.0,19.43,ECMWF,20260317_12,38.86
2026-03-23,43.96,21.04,0.0,21.04,30.53,34.47,0.0,34.47,ECMWF,20260317_12,68.94
2026-03-24,47.0,18.0,0.0,18.0,35.57,29.43,0.0,29.43,ECMWF,20260317_12,58.86
2026-03-25,49.27,15.73,0.0,15.73,43.67,21.33,0.0,21.33,ECMWF,20260317_12,42.66
2026-03-26,46.1,18.9,0.0,18.9,32.32,32.68,0.0,32.68,ECMWF,20260317_12,65.36
2026-03-27,48.59,16.41,0.0,16.41,37.68,27.32,0.0,27.32,ECMWF,20260317_12,54.64
2026-03-28,49.41,15.59,0.0,15.59,46.44,18.56,0.0,18.56,ECMWF,20260317_12,37.12
2026-03-29,46.03,18.97,0.0,18.97,35.9,29.1,0.0,29.1,ECMWF,20260317_12,58.2
2026-03-30,46.45,18.55,0.0,18.55,38.12,26.88,0.0,26.88,ECMWF,20260317_12,53.76
2026-03-31,47.5,17.5,0.0,17.5,40.47,24.53,0.0,24.53,ECMWF,20260317_12,49.06
2026-04-01,48.99,16.01,0.0,16.01,42.56,22.44,0.0,22.44,ECMWF,20260317_12,44.88
