date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-09-03,73.9975,0.0,8.997499999999999,8.997499999999999,76.3,0.0,11.3,11.3,ECMWF,20260902_12,0.0
2026-09-04,73.9725,0.0,8.9725,8.9725,76.215,0.0,11.215,11.215,ECMWF,20260902_12,0.0
2026-09-05,73.84,0.0,8.84,8.84,74.7325,0.0,9.7325,9.7325,ECMWF,20260902_12,0.0
2026-09-06,73.3675,0.0,8.3675,8.3675,72.31,0.0,7.3100000000000005,7.3100000000000005,ECMWF,20260902_12,0.0
2026-09-07,72.6575,0.0,7.6575,7.6575,71.3925,0.0,6.3925,6.3925,ECMWF,20260902_12,0.0
2026-09-08,72.3525,0.0,7.3525,7.3525,72.455,0.0,7.455,7.455,ECMWF,20260902_12,0.0
2026-09-09,72.97749999999999,0.0,7.9775,7.9775,73.465,0.0,8.465,8.465,ECMWF,20260902_12,0.0
2026-09-10,73.0675,0.0,8.067499999999999,8.067499999999999,72.62,0.0,7.62,7.62,ECMWF,20260902_12,0.0
2026-09-11,71.6725,0.0,6.672499999999999,6.672499999999999,66.5325,1.825,3.3575,5.1825,ECMWF,20260902_12,0.990975
2026-09-12,70.6325,0.015,5.6475,5.6625,63.55,3.47,2.02,5.49,ECMWF,20260902_12,1.8842100000000002
2026-09-13,71.315,0.0,6.3149999999999995,6.3149999999999995,64.805,2.9575,2.7625,5.72,ECMWF,20260902_12,1.6059225000000001
2026-09-14,72.36,0.0,7.36,7.36,68.24000000000001,1.2550000000000001,4.495,5.75,ECMWF,20260902_12,0.6814650000000001
2026-09-15,72.1475,0.0,7.1475,7.1475,69.365,0.685,5.05,5.734999999999999,ECMWF,20260902_12,0.37195500000000004
2026-09-16,71.28,0.0,6.279999999999999,6.279999999999999,68.6575,1.0474999999999999,4.705,5.7524999999999995,ECMWF,20260902_12,0.5687924999999999
2026-09-17,69.55333333333333,0.0,4.553333333333334,4.553333333333334,64.82,2.3699999999999997,2.19,4.56,ECMWF,20260902_12,1.28691
