date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-18,59.84,5.16,0.0,5.16,61.75,3.25,0.0,3.25,ECMWF,20260418_00,6.5
2026-04-19,59.52,5.48,0.0,5.48,54.48,10.52,0.0,10.52,ECMWF,20260418_00,21.04
2026-04-20,58.87,6.13,0.0,6.13,50.4,14.6,0.0,14.6,ECMWF,20260418_00,29.2
2026-04-21,60.66,4.34,0.0,4.34,51.31,13.69,0.0,13.69,ECMWF,20260418_00,27.38
2026-04-22,62.94,2.06,0.0,2.06,59.04,5.96,0.0,5.96,ECMWF,20260418_00,11.92
2026-04-23,62.95,2.05,0.0,2.05,61.91,3.09,0.0,3.09,ECMWF,20260418_00,6.18
2026-04-24,62.3,2.7,0.0,2.7,65.35,0.0,0.35,0.35,ECMWF,20260418_00,0.0
2026-04-25,60.25,4.75,0.0,4.75,59.76,5.24,0.0,5.24,ECMWF,20260418_00,10.48
2026-04-26,58.83,6.17,0.0,6.17,55.58,9.42,0.0,9.42,ECMWF,20260418_00,18.84
2026-04-27,59.24,5.76,0.0,5.76,52.94,12.06,0.0,12.06,ECMWF,20260418_00,24.12
2026-04-28,59.39,5.61,0.0,5.61,53.54,11.46,0.0,11.46,ECMWF,20260418_00,22.92
2026-04-29,60.29,4.71,0.0,4.71,54.06,10.94,0.0,10.94,ECMWF,20260418_00,21.88
2026-04-30,61.26,3.74,0.0,3.74,55.17,9.83,0.0,9.83,ECMWF,20260418_00,19.66
2026-05-01,62.56,2.44,0.0,2.44,53.39,11.61,0.0,11.61,ECMWF,20260418_00,23.22
2026-05-02,62.45,2.55,0.0,2.55,55.26,9.74,0.0,9.74,ECMWF,20260418_00,19.48
2026-05-03,61.96,3.04,0.0,3.04,56.63,8.37,0.0,8.37,ECMWF,20260418_00,16.74
