date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-08-03,74.9675,0.0,9.967500000000001,9.967500000000001,73.7925,0.0,8.7925,8.7925,ECMWF,20260802_12,-0.0
2026-08-04,74.4025,0.0,9.4025,9.4025,73.0575,0.0,8.057500000000001,8.057500000000001,ECMWF,20260802_12,-0.0
2026-08-05,75.08,0.0,10.08,10.08,73.545,0.0,8.545000000000002,8.545000000000002,ECMWF,20260802_12,-0.0
2026-08-06,76.125,0.0,11.125,11.125,75.2575,0.0,10.2575,10.2575,ECMWF,20260802_12,-0.0
2026-08-07,77.225,0.0,12.225,12.225,76.205,0.0,11.205,11.205,ECMWF,20260802_12,-0.0
2026-08-08,77.925,0.0,12.925,12.925,77.3675,0.0,12.3675,12.3675,ECMWF,20260802_12,-0.0
2026-08-09,77.7925,0.0,12.7925,12.7925,77.765,0.0,12.765,12.765,ECMWF,20260802_12,-0.0
2026-08-10,77.6,0.0,12.6,12.6,79.6175,0.0,14.6175,14.6175,ECMWF,20260802_12,-0.0
2026-08-11,77.3975,0.0,12.3975,12.3975,81.4925,0.0,16.4925,16.4925,ECMWF,20260802_12,-0.0
2026-08-12,76.52,0.0,11.52,11.52,80.91,0.0,15.91,15.91,ECMWF,20260802_12,-0.0
2026-08-13,75.1,0.0,10.1,10.1,76.68,0.0,11.68,11.68,ECMWF,20260802_12,-0.0
2026-08-14,73.8125,0.0,8.8125,8.8125,71.8875,0.0,6.887499999999999,6.887499999999999,ECMWF,20260802_12,-0.0
2026-08-15,73.275,0.0,8.275,8.275,71.08,0.0,6.08,6.08,ECMWF,20260802_12,-0.0
2026-08-16,73.53999999999999,0.0,8.54,8.54,71.83500000000001,0.0,6.835,6.835,ECMWF,20260802_12,-0.0
2026-08-17,72.42,0.0,7.420000000000001,7.420000000000001,70.61333333333333,0.0,5.613333333333333,5.613333333333333,ECMWF,20260802_12,-0.0
