date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-14,53.68,11.32,0.0,11.32,57.86,7.14,0.0,7.14,ECMWF,20260414_12,14.28
2026-04-15,53.53,11.47,0.0,11.47,58.24,6.76,0.0,6.76,ECMWF,20260414_12,13.52
2026-04-16,53.47,11.53,0.0,11.53,57.78,7.22,0.0,7.22,ECMWF,20260414_12,14.44
2026-04-17,52.13,12.87,0.0,12.87,55.03,9.97,0.0,9.97,ECMWF,20260414_12,19.94
2026-04-18,50.11,14.89,0.0,14.89,51.46,13.54,0.0,13.54,ECMWF,20260414_12,27.08
2026-04-19,48.83,16.17,0.0,16.17,43.98,21.02,0.0,21.02,ECMWF,20260414_12,42.04
2026-04-20,47.24,17.76,0.0,17.76,39.42,25.58,0.0,25.58,ECMWF,20260414_12,51.16
2026-04-21,49.24,15.76,0.0,15.76,42.83,22.17,0.0,22.17,ECMWF,20260414_12,44.34
2026-04-22,53.04,11.96,0.0,11.96,51.54,13.46,0.0,13.46,ECMWF,20260414_12,26.92
2026-04-23,53.33,11.67,0.0,11.67,55.61,9.39,0.0,9.39,ECMWF,20260414_12,18.78
2026-04-24,52.04,12.96,0.0,12.96,53.24,11.76,0.0,11.76,ECMWF,20260414_12,23.52
2026-04-25,51.12,13.88,0.0,13.88,49.8,15.2,0.0,15.2,ECMWF,20260414_12,30.4
2026-04-26,51.4,13.6,0.0,13.6,48.16,16.84,0.0,16.84,ECMWF,20260414_12,33.68
2026-04-27,51.95,13.05,0.0,13.05,47.98,17.02,0.0,17.02,ECMWF,20260414_12,34.04
2026-04-28,52.44,12.56,0.0,12.56,47.06,17.94,0.0,17.94,ECMWF,20260414_12,35.88
2026-04-29,52.78,12.22,0.0,12.22,47.59,17.41,0.0,17.41,ECMWF,20260414_12,34.82
