date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-02-24,36.03,28.97,0,28.97,24.56,40.44,0,40.44,ECMWF,20260224_12
2026-02-25,40.8,24.2,0,24.2,30.14,34.86,0,34.86,ECMWF,20260224_12
2026-02-26,42.93,22.07,0,22.07,29.03,35.97,0,35.97,ECMWF,20260224_12
2026-02-27,43.93,21.07,0,21.07,29.83,35.17,0,35.17,ECMWF,20260224_12
2026-02-28,43.38,21.62,0,21.62,32.21,32.79,0,32.79,ECMWF,20260224_12
2026-03-01,39.34,25.66,0,25.66,27.52,37.48,0,37.48,ECMWF,20260224_12
2026-03-02,38.24,26.76,0,26.76,23.39,41.61,0,41.61,ECMWF,20260224_12
2026-03-03,40.91,24.09,0,24.09,27.2,37.8,0,37.8,ECMWF,20260224_12
2026-03-04,43.38,21.62,0,21.62,35.56,29.44,0,29.44,ECMWF,20260224_12
2026-03-05,39.52,25.48,0,25.48,29.84,35.16,0,35.16,ECMWF,20260224_12
2026-03-06,39.39,25.61,0,25.61,28.09,36.91,0,36.91,ECMWF,20260224_12
2026-03-07,45.07,19.93,0,19.93,37.17,27.83,0,27.83,ECMWF,20260224_12
2026-03-08,47.46,17.54,0,17.54,45.91,19.09,0,19.09,ECMWF,20260224_12
2026-03-09,47.53,17.47,0,17.47,45.37,19.63,0,19.63,ECMWF,20260224_12
2026-03-10,45.96,19.04,0,19.04,44.91,20.09,0,20.09,ECMWF,20260224_12
2026-03-11,44.86,20.14,0,20.14,43.62,21.38,0,21.38,ECMWF,20260224_12
