date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-03-02,49.86,15.14,0.0,15.14,,,,,ECMWF,20260302_00
2026-03-03,51.7,13.3,0.0,13.3,,,,,ECMWF,20260302_00
2026-03-04,55.21,9.79,0.0,9.79,,,,,ECMWF,20260302_00
2026-03-05,55.29,9.71,0.0,9.71,,,,,ECMWF,20260302_00
2026-03-06,54.39,10.61,0.0,10.61,,,,,ECMWF,20260302_00
2026-03-07,55.04,9.96,0.0,9.96,,,,,ECMWF,20260302_00
2026-03-08,56.1,8.9,0.0,8.9,,,,,ECMWF,20260302_00
2026-03-09,58.45,6.55,0.0,6.55,,,,,ECMWF,20260302_00
2026-03-10,57.02,7.98,0.0,7.98,,,,,ECMWF,20260302_00
2026-03-11,54.22,10.78,0.0,10.78,,,,,ECMWF,20260302_00
2026-03-12,51.97,13.03,0.0,13.03,,,,,ECMWF,20260302_00
2026-03-13,50.39,14.61,0.0,14.61,,,,,ECMWF,20260302_00
2026-03-14,50.42,14.58,0.0,14.58,,,,,ECMWF,20260302_00
2026-03-15,51.0,14.0,0.0,14.0,,,,,ECMWF,20260302_00
2026-03-16,50.42,14.58,0.0,14.58,,,,,ECMWF,20260302_00
2026-03-17,51.1,13.9,0.0,13.9,,,,,ECMWF,20260302_00
