date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-23,63.22,1.78,0.0,1.78,61.92,3.08,0.0,3.08,ECMWF,20260423_00,6.16
2026-04-24,62.01,2.99,0.0,2.99,64.13,0.87,0.0,0.87,ECMWF,20260423_00,1.74
2026-04-25,61.24,3.76,0.0,3.76,60.76,4.24,0.0,4.24,ECMWF,20260423_00,8.48
2026-04-26,60.98,4.02,0.0,4.02,56.39,8.61,0.0,8.61,ECMWF,20260423_00,17.22
2026-04-27,61.03,3.97,0.0,3.97,57.3,7.7,0.0,7.7,ECMWF,20260423_00,15.4
2026-04-28,61.58,3.42,0.0,3.42,59.46,5.54,0.0,5.54,ECMWF,20260423_00,11.08
2026-04-29,62.77,2.23,0.0,2.23,59.25,5.75,0.0,5.75,ECMWF,20260423_00,11.5
2026-04-30,62.03,2.97,0.0,2.97,59.11,5.89,0.0,5.89,ECMWF,20260423_00,11.78
2026-05-01,60.74,4.26,0.0,4.26,55.53,9.47,0.0,9.47,ECMWF,20260423_00,18.94
2026-05-02,61.37,3.63,0.0,3.63,54.32,10.68,0.0,10.68,ECMWF,20260423_00,21.36
2026-05-03,63.32,1.68,0.0,1.68,58.41,6.59,0.0,6.59,ECMWF,20260423_00,13.18
2026-05-04,62.21,2.79,0.0,2.79,59.06,5.94,0.0,5.94,ECMWF,20260423_00,11.88
2026-05-05,62.5,2.5,0.0,2.5,57.96,7.04,0.0,7.04,ECMWF,20260423_00,14.08
2026-05-06,64.63,0.37,0.0,0.37,62.07,2.93,0.0,2.93,ECMWF,20260423_00,5.86
2026-05-07,64.18,0.82,0.0,0.82,61.02,3.98,0.0,3.98,ECMWF,20260423_00,7.96
2026-05-08,64.36,0.64,0.0,0.64,65.7,0.0,0.7,0.7,ECMWF,20260423_00,0.0
