date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-09-26,66.94,1.0675,3.0075,4.074999999999999,61.4625,4.19,0.6525,4.8425,ECMWF,20260926_00,0.81705
2026-09-27,67.13,1.125,3.255,4.38,61.635,4.2875,0.9225,5.21,ECMWF,20260926_00,0.8360624999999999
2026-09-28,67.1725,0.93,3.1025,4.032500000000001,62.525,3.4875,1.0125,4.5,ECMWF,20260926_00,0.6800625
2026-09-29,67.3075,0.7949999999999999,3.1025,3.8975,63.402499999999996,3.2824999999999998,1.685,4.9675,ECMWF,20260926_00,0.6400874999999999
2026-09-30,68.1425,0.3775,3.52,3.8975,65.39750000000001,2.13,2.5275,4.657500000000001,ECMWF,20260926_00,0.41535
2026-10-01,68.67,0.275,3.945,4.22,67.285,0.88,3.165,4.045,ECMWF,20260926_00,0.1716
2026-10-02,68.15,0.44,3.59,4.03,67.4325,0.5850000000000001,3.0175,3.6025,ECMWF,20260926_00,0.11407500000000002
2026-10-03,66.85,1.0274999999999999,2.8775,3.905,63.64,2.59,1.23,3.82,ECMWF,20260926_00,0.50505
2026-10-04,65.8425,1.575,2.4175,3.9924999999999997,60.1,5.3325,0.4325,5.765,ECMWF,20260926_00,1.0398375
2026-10-05,65.3175,1.9,2.2175,4.1175,58.5275,6.7225,0.25,6.9725,ECMWF,20260926_00,1.3108875
2026-10-06,64.845,2.2750000000000004,2.12,4.395,57.085,7.9375,0.0225,7.96,ECMWF,20260926_00,1.5478125
2026-10-07,65.3175,2.125,2.4425,4.5675,57.6625,8.0375,0.7,8.737499999999999,ECMWF,20260926_00,1.5673124999999999
2026-10-08,66.415,1.57,2.985,4.555,60.1275,6.2225,1.35,7.5725,ECMWF,20260926_00,1.2133875
2026-10-09,65.89,1.8099999999999998,2.7,4.51,60.39,4.8025,0.1925,4.995,ECMWF,20260926_00,0.9364875
2026-10-10,65.14,2.255,2.395,4.65,55.722500000000004,9.2775,0.0,9.2775,ECMWF,20260926_00,1.8091125000000001
