date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-02-22,35.19,29.81,0,29.81,25.73,39.27,0,39.27,ECMWF,20260222_12
2026-02-23,33.59,31.41,0,31.41,23.06,41.94,0,41.94,ECMWF,20260222_12
2026-02-24,35.81,29.19,0,29.19,23.74,41.26,0,41.26,ECMWF,20260222_12
2026-02-25,40.09,24.91,0,24.91,28.43,36.57,0,36.57,ECMWF,20260222_12
2026-02-26,42.61,22.39,0,22.39,28.28,36.72,0,36.72,ECMWF,20260222_12
2026-02-27,43.87,21.13,0,21.13,31.9,33.1,0,33.1,ECMWF,20260222_12
2026-02-28,40.86,24.14,0,24.14,30.57,34.43,0,34.43,ECMWF,20260222_12
2026-03-01,37.21,27.79,0,27.79,24.84,40.16,0,40.16,ECMWF,20260222_12
2026-03-02,36.86,28.14,0,28.14,24.19,40.81,0,40.81,ECMWF,20260222_12
2026-03-03,36.95,28.05,0,28.05,20.53,44.47,0,44.47,ECMWF,20260222_12
2026-03-04,37.21,27.79,0,27.79,24.72,40.28,0,40.28,ECMWF,20260222_12
2026-03-05,39.06,25.94,0,25.94,28.87,36.13,0,36.13,ECMWF,20260222_12
2026-03-06,35.95,29.05,0,29.05,20.49,44.51,0,44.51,ECMWF,20260222_12
2026-03-07,35.25,29.75,0,29.75,18.82,46.18,0,46.18,ECMWF,20260222_12
2026-03-08,33.25,31.75,0,31.75,14.7,50.3,0,50.3,ECMWF,20260222_12
2026-03-09,34.75,30.25,0,30.25,12.03,52.97,0,52.97,ECMWF,20260222_12
