date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-21,50.37,14.63,0.0,14.63,43.77,21.23,0.0,21.23,ECMWF,20260421_12,42.46
2026-04-22,52.89,12.11,0.0,12.11,49.87,15.13,0.0,15.13,ECMWF,20260421_12,30.26
2026-04-23,53.15,11.85,0.0,11.85,52.7,12.3,0.0,12.3,ECMWF,20260421_12,24.6
2026-04-24,51.54,13.46,0.0,13.46,52.11,12.89,0.0,12.89,ECMWF,20260421_12,25.78
2026-04-25,51.0,14.0,0.0,14.0,48.2,16.8,0.0,16.8,ECMWF,20260421_12,33.6
2026-04-26,51.98,13.02,0.0,13.02,48.02,16.98,0.0,16.98,ECMWF,20260421_12,33.96
2026-04-27,52.37,12.63,0.0,12.63,51.09,13.91,0.0,13.91,ECMWF,20260421_12,27.82
2026-04-28,52.43,12.57,0.0,12.57,48.33,16.67,0.0,16.67,ECMWF,20260421_12,33.34
2026-04-29,52.99,12.01,0.0,12.01,48.89,16.11,0.0,16.11,ECMWF,20260421_12,32.22
2026-04-30,52.37,12.63,0.0,12.63,49.98,15.02,0.0,15.02,ECMWF,20260421_12,30.04
2026-05-01,51.13,13.87,0.0,13.87,48.47,16.53,0.0,16.53,ECMWF,20260421_12,33.06
2026-05-02,50.31,14.69,0.0,14.69,44.57,20.43,0.0,20.43,ECMWF,20260421_12,40.86
2026-05-03,50.92,14.08,0.0,14.08,44.08,20.92,0.0,20.92,ECMWF,20260421_12,41.84
2026-05-04,52.77,12.23,0.0,12.23,48.28,16.72,0.0,16.72,ECMWF,20260421_12,33.44
2026-05-05,54.93,10.07,0.0,10.07,51.34,13.66,0.0,13.66,ECMWF,20260421_12,27.32
2026-05-06,55.08,9.92,0.0,9.92,51.93,13.07,0.0,13.07,ECMWF,20260421_12,26.14
