date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-02-28,43.26,21.74,0,21.74,43.26,21.74,0,21.74,ECMWF,20260228_12
2026-03-01,39.74,25.26,0,25.26,39.74,25.26,0,25.26,ECMWF,20260228_12
2026-03-02,40.36,24.64,0,24.64,40.36,24.64,0,24.64,ECMWF,20260228_12
2026-03-03,44.76,20.24,0,20.24,44.76,20.24,0,20.24,ECMWF,20260228_12
2026-03-04,46.06,18.94,0,18.94,46.06,18.94,0,18.94,ECMWF,20260228_12
2026-03-05,46.43,18.57,0,18.57,46.43,18.57,0,18.57,ECMWF,20260228_12
2026-03-06,46.99,18.01,0,18.01,46.99,18.01,0,18.01,ECMWF,20260228_12
2026-03-07,47.79,17.21,0,17.21,47.79,17.21,0,17.21,ECMWF,20260228_12
2026-03-08,47.7,17.3,0,17.3,47.7,17.3,0,17.3,ECMWF,20260228_12
2026-03-09,49.68,15.32,0,15.32,49.68,15.32,0,15.32,ECMWF,20260228_12
2026-03-10,49.23,15.77,0,15.77,49.23,15.77,0,15.77,ECMWF,20260228_12
2026-03-11,46.81,18.19,0,18.19,46.81,18.19,0,18.19,ECMWF,20260228_12
2026-03-12,44.32,20.68,0,20.68,44.32,20.68,0,20.68,ECMWF,20260228_12
2026-03-13,41.41,23.59,0,23.59,41.41,23.59,0,23.59,ECMWF,20260228_12
2026-03-14,40.46,24.54,0,24.54,40.46,24.54,0,24.54,ECMWF,20260228_12
2026-03-15,42.24,22.76,0,22.76,42.24,22.76,0,22.76,ECMWF,20260228_12
