date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-02-25,41.09,23.91,0,23.91,31.06,33.94,0,33.94,ECMWF,20260225_12
2026-02-26,43.01,21.99,0,21.99,29.87,35.13,0,35.13,ECMWF,20260225_12
2026-02-27,43.59,21.41,0,21.41,29.36,35.64,0,35.64,ECMWF,20260225_12
2026-02-28,43.04,21.96,0,21.96,31.44,33.56,0,33.56,ECMWF,20260225_12
2026-03-01,39.73,25.27,0,25.27,27.16,37.84,0,37.84,ECMWF,20260225_12
2026-03-02,39.37,25.63,0,25.63,22.9,42.1,0,42.1,ECMWF,20260225_12
2026-03-03,41.37,23.63,0,23.63,29.63,35.37,0,35.37,ECMWF,20260225_12
2026-03-04,41.53,23.47,0,23.47,28.53,36.47,0,36.47,ECMWF,20260225_12
2026-03-05,45.38,19.62,0,19.62,36.19,28.81,0,28.81,ECMWF,20260225_12
2026-03-06,48.66,16.34,0,16.34,47.37,17.63,0,17.63,ECMWF,20260225_12
2026-03-07,47.71,17.29,0,17.29,43.48,21.52,0,21.52,ECMWF,20260225_12
2026-03-08,48.65,16.35,0,16.35,50.06,14.94,0,14.94,ECMWF,20260225_12
2026-03-09,46.6,18.4,0,18.4,45.26,19.74,0,19.74,ECMWF,20260225_12
2026-03-10,48.19,16.81,0,16.81,48.0,17.0,0,17.0,ECMWF,20260225_12
2026-03-11,48.22,16.78,0,16.78,46.52,18.48,0,18.48,ECMWF,20260225_12
2026-03-12,45.9,19.1,0,19.1,45.26,19.74,0,19.74,ECMWF,20260225_12
