date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-08-11,76.3175,0.0,11.317499999999999,11.317499999999999,76.16749999999999,0.0,11.1675,11.1675,ECMWF,20260811_00,-0.0
2026-08-12,76.06,0.0,11.06,11.06,76.1525,0.0,11.1525,11.1525,ECMWF,20260811_00,-0.0
2026-08-13,74.8175,0.0,9.817499999999999,9.817499999999999,75.85000000000001,0.0,10.850000000000001,10.850000000000001,ECMWF,20260811_00,-0.0
2026-08-14,74.36749999999999,0.0,9.3675,9.3675,75.3775,0.0,10.3775,10.3775,ECMWF,20260811_00,-0.0
2026-08-15,74.22,0.0,9.219999999999999,9.219999999999999,73.845,0.0,8.845,8.845,ECMWF,20260811_00,-0.0
2026-08-16,75.0475,0.0,10.0475,10.0475,75.92,0.0,10.92,10.92,ECMWF,20260811_00,-0.0
2026-08-17,75.9425,0.0,10.942499999999999,10.942499999999999,76.6175,0.0,11.6175,11.6175,ECMWF,20260811_00,-0.0
2026-08-18,76.15,0.0,11.15,11.15,75.2825,0.0,10.2825,10.2825,ECMWF,20260811_00,-0.0
2026-08-19,75.38499999999999,0.0,10.385,10.385,75.5475,0.0,10.5475,10.5475,ECMWF,20260811_00,-0.0
2026-08-20,74.685,0.0,9.684999999999999,9.684999999999999,76.9025,0.0,11.9025,11.9025,ECMWF,20260811_00,-0.0
2026-08-21,75.0925,0.0,10.092500000000001,10.092500000000001,78.5875,0.0,13.5875,13.5875,ECMWF,20260811_00,-0.0
2026-08-22,75.39750000000001,0.0,10.3975,10.3975,79.6225,0.0,14.622499999999999,14.622499999999999,ECMWF,20260811_00,-0.0
2026-08-23,75.215,0.0,10.215,10.215,78.035,0.0,13.035,13.035,ECMWF,20260811_00,-0.0
2026-08-24,74.3575,0.0,9.3575,9.3575,73.92750000000001,0.0,8.9275,8.9275,ECMWF,20260811_00,-0.0
2026-08-25,73.72,0.0,8.72,8.72,71.5225,0.0,6.522500000000001,6.522500000000001,ECMWF,20260811_00,-0.0
