date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-02-24,43.29,21.71,0,21.71,30.89,34.11,0,34.11,ECMWF,20260224_00
2026-02-25,46.37,18.63,0,18.63,33.95,31.05,0,31.05,ECMWF,20260224_00
2026-02-26,50.88,14.12,0,14.12,38.08,26.92,0,26.92,ECMWF,20260224_00
2026-02-27,52.42,12.58,0,12.58,38.57,26.43,0,26.43,ECMWF,20260224_00
2026-02-28,53.63,11.37,0,11.37,43.11,21.89,0,21.89,ECMWF,20260224_00
2026-03-01,50.57,14.43,0,14.43,39.09,25.91,0,25.91,ECMWF,20260224_00
2026-03-02,48.63,16.37,0,16.37,34.77,30.23,0,30.23,ECMWF,20260224_00
2026-03-03,49.11,15.89,0,15.89,34.0,31.0,0,31.0,ECMWF,20260224_00
2026-03-04,52.33,12.67,0,12.67,40.03,24.97,0,24.97,ECMWF,20260224_00
2026-03-05,50.16,14.84,0,14.84,42.45,22.55,0,22.55,ECMWF,20260224_00
2026-03-06,43.78,21.22,0,21.22,22.86,42.14,0,42.14,ECMWF,20260224_00
2026-03-07,47.55,17.45,0,17.45,32.62,32.38,0,32.38,ECMWF,20260224_00
2026-03-08,51.48,13.52,0,13.52,47.68,17.32,0,17.32,ECMWF,20260224_00
2026-03-09,51.58,13.42,0,13.42,49.51,15.49,0,15.49,ECMWF,20260224_00
2026-03-10,51.71,13.29,0,13.29,47.1,17.9,0,17.9,ECMWF,20260224_00
2026-03-11,51.08,13.92,0,13.92,44.01,20.99,0,20.99,ECMWF,20260224_00
