date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-03,57.18,7.82,0.0,7.82,54.08,10.92,0.0,10.92,ECMWF,20260403_00,21.84
2026-04-04,58.54,6.46,0.0,6.46,58.48,6.52,0.0,6.52,ECMWF,20260403_00,13.04
2026-04-05,58.5,6.5,0.0,6.5,54.34,10.66,0.0,10.66,ECMWF,20260403_00,21.32
2026-04-06,58.57,6.43,0.0,6.43,52.59,12.41,0.0,12.41,ECMWF,20260403_00,24.82
2026-04-07,55.97,9.03,0.0,9.03,48.51,16.49,0.0,16.49,ECMWF,20260403_00,32.98
2026-04-08,56.21,8.79,0.0,8.79,45.2,19.8,0.0,19.8,ECMWF,20260403_00,39.6
2026-04-09,58.04,6.96,0.0,6.96,54.05,10.95,0.0,10.95,ECMWF,20260403_00,21.9
2026-04-10,56.8,8.2,0.0,8.2,54.13,10.87,0.0,10.87,ECMWF,20260403_00,21.74
2026-04-11,57.47,7.53,0.0,7.53,54.15,10.85,0.0,10.85,ECMWF,20260403_00,21.7
2026-04-12,59.41,5.59,0.0,5.59,57.91,7.09,0.0,7.09,ECMWF,20260403_00,14.18
2026-04-13,60.86,4.14,0.0,4.14,62.46,2.54,0.0,2.54,ECMWF,20260403_00,5.08
2026-04-14,60.3,4.7,0.0,4.7,64.95,0.05,0.0,0.05,ECMWF,20260403_00,0.1
2026-04-15,58.4,6.6,0.0,6.6,62.8,2.2,0.0,2.2,ECMWF,20260403_00,4.4
2026-04-16,58.48,6.52,0.0,6.52,59.66,5.34,0.0,5.34,ECMWF,20260403_00,10.68
2026-04-17,60.26,4.74,0.0,4.74,58.69,6.31,0.0,6.31,ECMWF,20260403_00,12.62
2026-04-18,60.28,4.72,0.0,4.72,56.49,8.51,0.0,8.51,ECMWF,20260403_00,17.02
