date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-02-26,43.65,21.35,0.0,21.35,43.65,21.35,0.0,21.35,GFS,20260226_12
2026-02-27,45.17,19.83,0.0,19.83,45.17,19.83,0.0,19.83,GFS,20260226_12
2026-02-28,44.5,20.5,0.0,20.5,44.5,20.5,0.0,20.5,GFS,20260226_12
2026-03-01,40.63,24.37,0.0,24.37,40.63,24.37,0.0,24.37,GFS,20260226_12
2026-03-02,39.7,25.3,0.0,25.3,39.7,25.3,0.0,25.3,GFS,20260226_12
2026-03-03,42.62,22.38,0.0,22.38,42.62,22.38,0.0,22.38,GFS,20260226_12
2026-03-04,46.93,18.07,0.0,18.07,46.93,18.07,0.0,18.07,GFS,20260226_12
2026-03-05,45.44,19.56,0.0,19.56,45.44,19.56,0.0,19.56,GFS,20260226_12
2026-03-06,45.24,19.76,0.0,19.76,45.24,19.76,0.0,19.76,GFS,20260226_12
2026-03-07,48.48,16.52,0.0,16.52,48.48,16.52,0.0,16.52,GFS,20260226_12
2026-03-08,49.33,15.67,0.0,15.67,49.33,15.67,0.0,15.67,GFS,20260226_12
2026-03-09,48.23,16.77,0.0,16.77,48.23,16.77,0.0,16.77,GFS,20260226_12
2026-03-10,46.67,18.33,0.0,18.33,46.67,18.33,0.0,18.33,GFS,20260226_12
2026-03-11,46.83,18.17,0.0,18.17,46.83,18.17,0.0,18.17,GFS,20260226_12
2026-03-12,46.53,18.47,0.0,18.47,46.53,18.47,0.0,18.47,GFS,20260226_12
2026-03-13,45.44,19.56,0.0,19.56,45.44,19.56,0.0,19.56,GFS,20260226_12
2026-03-14,42.96,22.04,0.0,22.04,42.96,22.04,0.0,22.04,GFS,20260226_12
