date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-05-10,67.24,0.0,2.24,2.24,65.75,0.0,0.75,0.75,GFS,20260510_18,0.0
2026-05-11,67.8,0.0,2.8,2.8,62.39,2.61,0.0,2.61,GFS,20260510_18,5.22
2026-05-12,68.79,0.0,3.79,3.79,65.98,0.0,0.98,0.98,GFS,20260510_18,0.0
2026-05-13,69.32,0.0,4.32,4.32,64.23,0.77,0.0,0.77,GFS,20260510_18,1.54
2026-05-14,68.37,0.0,3.37,3.37,63.08,1.92,0.0,1.92,GFS,20260510_18,3.84
2026-05-15,69.27,0.0,4.27,4.27,68.89,0.0,3.89,3.89,GFS,20260510_18,0.0
2026-05-16,70.46,0.0,5.46,5.46,72.63,0.0,7.63,7.63,GFS,20260510_18,0.0
2026-05-17,71.32,0.0,6.32,6.32,74.25,0.0,9.25,9.25,GFS,20260510_18,0.0
2026-05-18,71.57,0.0,6.57,6.57,75.43,0.0,10.43,10.43,GFS,20260510_18,0.0
2026-05-19,71.06,0.0,6.06,6.06,70.14,0.0,5.14,5.14,GFS,20260510_18,0.0
2026-05-20,72.94,0.0,7.94,7.94,72.89,0.0,7.89,7.89,GFS,20260510_18,0.0
2026-05-21,74.08,0.0,9.08,9.08,76.76,0.0,11.76,11.76,GFS,20260510_18,0.0
2026-05-22,71.9,0.0,6.9,6.9,70.04,0.0,5.04,5.04,GFS,20260510_18,0.0
2026-05-23,70.24,0.0,5.24,5.24,68.09,0.0,3.09,3.09,GFS,20260510_18,0.0
2026-05-24,70.26,0.0,5.26,5.26,70.94,0.0,5.94,5.94,GFS,20260510_18,0.0
2026-05-25,71.76,0.0,6.76,6.76,73.27,0.0,8.27,8.27,GFS,20260510_18,0.0
2026-05-26,70.45,0.0,5.45,5.45,70.51,0.0,5.51,5.51,GFS,20260510_18,0.0
