date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-02-28,44.84,20.16,0.0,20.16,44.84,20.16,0.0,20.16,GFS,20260228_12
2026-03-01,41.26,23.74,0.0,23.74,41.26,23.74,0.0,23.74,GFS,20260228_12
2026-03-02,41.44,23.56,0.0,23.56,41.44,23.56,0.0,23.56,GFS,20260228_12
2026-03-03,45.15,19.85,0.0,19.85,45.15,19.85,0.0,19.85,GFS,20260228_12
2026-03-04,48.41,16.59,0.0,16.59,48.41,16.59,0.0,16.59,GFS,20260228_12
2026-03-05,48.49,16.51,0.0,16.51,48.49,16.51,0.0,16.51,GFS,20260228_12
2026-03-06,46.75,18.25,0.0,18.25,46.75,18.25,0.0,18.25,GFS,20260228_12
2026-03-07,47.79,17.21,0.0,17.21,47.79,17.21,0.0,17.21,GFS,20260228_12
2026-03-08,49.05,15.95,0.0,15.95,49.05,15.95,0.0,15.95,GFS,20260228_12
2026-03-09,50.93,14.07,0.0,14.07,50.93,14.07,0.0,14.07,GFS,20260228_12
2026-03-10,49.94,15.06,0.0,15.06,49.94,15.06,0.0,15.06,GFS,20260228_12
2026-03-11,47.59,17.41,0.0,17.41,47.59,17.41,0.0,17.41,GFS,20260228_12
2026-03-12,43.62,21.38,0.0,21.38,43.62,21.38,0.0,21.38,GFS,20260228_12
2026-03-13,41.01,23.99,0.0,23.99,41.01,23.99,0.0,23.99,GFS,20260228_12
2026-03-14,43.89,21.11,0.0,21.11,43.89,21.11,0.0,21.11,GFS,20260228_12
2026-03-15,44.71,20.29,0.0,20.29,44.71,20.29,0.0,20.29,GFS,20260228_12
2026-03-16,45.55,19.45,0.0,19.45,45.55,19.45,0.0,19.45,GFS,20260228_12
