date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-11,59.99,5.01,0.0,5.01,55.04,9.96,0.0,9.96,GFS,20260411_00,19.92
2026-04-12,59.74,5.26,0.0,5.26,54.66,10.34,0.0,10.34,GFS,20260411_00,20.68
2026-04-13,60.89,4.11,0.0,4.11,60.75,4.25,0.0,4.25,GFS,20260411_00,8.5
2026-04-14,61.13,3.87,0.0,3.87,64.51,0.49,0.0,0.49,GFS,20260411_00,0.98
2026-04-15,61.91,3.09,0.0,3.09,67.65,0.0,2.65,2.65,GFS,20260411_00,0.0
2026-04-16,62.41,2.59,0.0,2.59,66.85,0.0,1.85,1.85,GFS,20260411_00,0.0
2026-04-17,60.91,4.09,0.0,4.09,65.36,0.0,0.36,0.36,GFS,20260411_00,0.0
2026-04-18,59.17,5.83,0.0,5.83,60.74,4.26,0.0,4.26,GFS,20260411_00,8.52
2026-04-19,59.11,5.89,0.0,5.89,55.88,9.12,0.0,9.12,GFS,20260411_00,18.24
2026-04-20,58.67,6.33,0.0,6.33,51.94,13.06,0.0,13.06,GFS,20260411_00,26.12
2026-04-21,59.65,5.35,0.0,5.35,56.76,8.24,0.0,8.24,GFS,20260411_00,16.48
2026-04-22,61.26,3.74,0.0,3.74,60.14,4.86,0.0,4.86,GFS,20260411_00,9.72
2026-04-23,61.26,3.74,0.0,3.74,63.06,1.94,0.0,1.94,GFS,20260411_00,3.88
2026-04-24,59.64,5.36,0.0,5.36,64.23,0.77,0.0,0.77,GFS,20260411_00,1.54
2026-04-25,61.97,3.03,0.0,3.03,64.93,0.07,0.0,0.07,GFS,20260411_00,0.14
2026-04-26,62.32,2.68,0.0,2.68,64.35,0.65,0.0,0.65,GFS,20260411_00,1.3
2026-04-27,61.48,3.52,0.0,3.52,60.2,4.8,0.0,4.8,GFS,20260411_00,9.6
