date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-02-22,44.03,20.97,0.0,20.97,34.12,30.88,0.0,30.88,GFS,20260222_00
2026-02-23,42.83,22.17,0.0,22.17,30.47,34.53,0.0,34.53,GFS,20260222_00
2026-02-24,43.0,22.0,0.0,22.0,30.79,34.21,0.0,34.21,GFS,20260222_00
2026-02-25,45.85,19.15,0.0,19.15,33.9,31.1,0.0,31.1,GFS,20260222_00
2026-02-26,49.81,15.19,0.0,15.19,39.25,25.75,0.0,25.75,GFS,20260222_00
2026-02-27,50.82,14.18,0.0,14.18,38.97,26.03,0.0,26.03,GFS,20260222_00
2026-02-28,51.72,13.28,0.0,13.28,40.12,24.88,0.0,24.88,GFS,20260222_00
2026-03-01,52.71,12.29,0.0,12.29,44.33,20.67,0.0,20.67,GFS,20260222_00
2026-03-02,50.58,14.42,0.0,14.42,41.48,23.52,0.0,23.52,GFS,20260222_00
2026-03-03,50.34,14.66,0.0,14.66,42.48,22.52,0.0,22.52,GFS,20260222_00
2026-03-04,52.35,12.65,0.0,12.65,47.97,17.03,0.0,17.03,GFS,20260222_00
2026-03-05,54.14,10.86,0.0,10.86,48.64,16.36,0.0,16.36,GFS,20260222_00
2026-03-06,56.87,8.13,0.0,8.13,54.96,10.04,0.0,10.04,GFS,20260222_00
2026-03-07,56.98,8.02,0.0,8.02,55.17,9.83,0.0,9.83,GFS,20260222_00
2026-03-08,57.87,7.13,0.0,7.13,53.41,11.59,0.0,11.59,GFS,20260222_00
2026-03-09,57.85,7.15,0.0,7.15,51.01,13.99,0.0,13.99,GFS,20260222_00
