date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-08-19,73.76,0.0,8.76,8.76,72.36666666666666,0.0,7.366666666666667,7.366666666666667,GFS,20260819_06,0.0
2026-08-20,75.8025,0.0,10.8025,10.8025,73.815,0.0,8.815,8.815,GFS,20260819_06,0.0
2026-08-21,76.2825,0.0,11.282499999999999,11.282499999999999,73.41,0.0,8.41,8.41,GFS,20260819_06,0.0
2026-08-22,75.9925,0.0,10.9925,10.9925,73.29249999999999,0.0,8.2925,8.2925,GFS,20260819_06,0.0
2026-08-23,75.26,0.0,10.26,10.26,72.7,0.0,7.7,7.7,GFS,20260819_06,0.0
2026-08-24,74.765,0.0,9.765,9.765,72.27,0.0,7.27,7.27,GFS,20260819_06,0.0
2026-08-25,74.9075,0.0,9.907499999999999,9.907499999999999,72.455,0.0,7.454999999999999,7.454999999999999,GFS,20260819_06,0.0
2026-08-26,74.93,0.0,9.93,9.93,71.9975,0.0,6.9975000000000005,6.9975000000000005,GFS,20260819_06,0.0
2026-08-27,73.6375,0.0,8.6375,8.6375,69.3725,0.4975,4.87,5.3675,GFS,20260819_06,0.995
2026-08-28,73.62,0.0,8.620000000000001,8.620000000000001,67.805,1.4975,4.3025,5.8,GFS,20260819_06,2.995
2026-08-29,74.7525,0.0,9.7525,9.7525,69.20750000000001,1.105,5.3125,6.4175,GFS,20260819_06,2.21
2026-08-30,75.0075,0.0,10.0075,10.0075,70.9725,0.33,6.3025,6.6325,GFS,20260819_06,0.66
2026-08-31,74.525,0.0,9.525,9.525,71.68,0.095,6.775,6.87,GFS,20260819_06,0.19
