date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-05-06,60.39,4.61,0.0,4.61,56.58,8.42,0.0,8.42,GFS,20260506_18,16.84
2026-05-07,63.2,1.8,0.0,1.8,59.34,5.66,0.0,5.66,GFS,20260506_18,11.32
2026-05-08,65.96,0.0,0.96,0.96,62.19,2.81,0.0,2.81,GFS,20260506_18,5.62
2026-05-09,66.63,0.0,1.63,1.63,63.79,1.21,0.0,1.21,GFS,20260506_18,2.42
2026-05-10,66.82,0.0,1.82,1.82,63.66,1.34,0.0,1.34,GFS,20260506_18,2.68
2026-05-11,67.58,0.0,2.58,2.58,60.47,4.53,0.0,4.53,GFS,20260506_18,9.06
2026-05-12,68.3,0.0,3.3,3.3,63.67,1.33,0.0,1.33,GFS,20260506_18,2.66
2026-05-13,69.49,0.0,4.49,4.49,66.63,0.0,1.63,1.63,GFS,20260506_18,0.0
2026-05-14,70.34,0.0,5.34,5.34,64.19,0.81,0.0,0.81,GFS,20260506_18,1.62
2026-05-15,71.59,0.0,6.59,6.59,67.44,0.0,2.44,2.44,GFS,20260506_18,0.0
2026-05-16,71.29,0.0,6.29,6.29,73.6,0.0,8.6,8.6,GFS,20260506_18,0.0
2026-05-17,71.89,0.0,6.89,6.89,76.61,0.0,11.61,11.61,GFS,20260506_18,0.0
2026-05-18,73.12,0.0,8.12,8.12,78.44,0.0,13.44,13.44,GFS,20260506_18,0.0
2026-05-19,73.13,0.0,8.13,8.13,77.75,0.0,12.75,12.75,GFS,20260506_18,0.0
2026-05-20,73.67,0.0,8.67,8.67,74.91,0.0,9.91,9.91,GFS,20260506_18,0.0
2026-05-21,73.84,0.0,8.84,8.84,76.68,0.0,11.68,11.68,GFS,20260506_18,0.0
2026-05-22,72.51,0.0,7.51,7.51,70.53,0.0,5.53,5.53,GFS,20260506_18,0.0
