date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-07-12,76.1425,0.0,11.1425,11.1425,74.615,0.0,9.615,9.615,GFS,20260711_18,0.0
2026-07-13,76.1075,0.0,11.1075,11.1075,74.8575,0.0,9.8575,9.8575,GFS,20260711_18,0.0
2026-07-14,76.535,0.0,11.535,11.535,76.7525,0.0,11.752500000000001,11.752500000000001,GFS,20260711_18,0.0
2026-07-15,76.195,0.0,11.195,11.195,79.14500000000001,0.0,14.145,14.145,GFS,20260711_18,0.0
2026-07-16,75.60499999999999,0.0,10.605,10.605,78.0975,0.0,13.0975,13.0975,GFS,20260711_18,0.0
2026-07-17,75.1275,0.0,10.127500000000001,10.127500000000001,75.25,0.0,10.25,10.25,GFS,20260711_18,0.0
2026-07-18,75.2875,0.0,10.2875,10.2875,72.815,0.0,7.8149999999999995,7.8149999999999995,GFS,20260711_18,0.0
2026-07-19,75.6525,0.0,10.6525,10.6525,73.1075,0.0,8.1075,8.1075,GFS,20260711_18,0.0
2026-07-20,76.245,0.0,11.245,11.245,73.86,0.0,8.86,8.86,GFS,20260711_18,0.0
2026-07-21,77.5025,0.0,12.502500000000001,12.502500000000001,76.8425,0.0,11.8425,11.8425,GFS,20260711_18,0.0
2026-07-22,77.9425,0.0,12.942499999999999,12.942499999999999,77.875,0.0,12.875,12.875,GFS,20260711_18,0.0
2026-07-23,78.445,0.0,13.445,13.445,78.8625,0.0,13.8625,13.8625,GFS,20260711_18,0.0
2026-07-24,78.435,0.0,13.434999999999999,13.434999999999999,79.03,0.0,14.030000000000001,14.030000000000001,GFS,20260711_18,0.0
2026-07-25,77.3175,0.0,12.3175,12.3175,72.955,0.0,7.955,7.955,GFS,20260711_18,0.0
2026-07-26,76.465,0.0,11.465,11.465,70.985,0.365,6.35,6.715,GFS,20260711_18,0.475595
2026-07-27,76.1725,0.0,11.1725,11.1725,71.8275,0.0575,6.885,6.942500000000001,GFS,20260711_18,0.0749225
