date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-09-23,66.6425,1.2,2.8425000000000002,4.0425,60.379999999999995,5.297499999999999,0.6775,5.975,GFS,20260923_00,1.6104399999999999
2026-09-24,67.33,0.8375,3.1675,4.005,60.8425,5.0275,0.87,5.8975,GFS,20260923_00,1.52836
2026-09-25,67.6875,0.6175,3.305,3.9225000000000003,61.1075,4.9575,1.065,6.0225,GFS,20260923_00,1.5070799999999998
2026-09-26,66.77,1.0550000000000002,2.825,3.88,60.8275,5.1025,0.93,6.0325,GFS,20260923_00,1.5511599999999999
2026-09-27,66.9625,0.9575,2.92,3.8775,61.3575,4.65,1.0075,5.6575,GFS,20260923_00,1.4136
2026-09-28,66.8825,0.8625,2.745,3.6075,62.495000000000005,4.02,1.515,5.535,GFS,20260923_00,1.2220799999999998
2026-09-29,66.05,1.2275,2.2775,3.505,63.0625,3.765,1.8275,5.5925,GFS,20260923_00,1.14456
2026-09-30,65.455,1.565,2.02,3.585,62.975,3.1075,1.0825,4.1899999999999995,GFS,20260923_00,0.94468
2026-10-01,64.105,2.405,1.51,3.915,59.3825,6.2375,0.62,6.8575,GFS,20260923_00,1.8961999999999999
2026-10-02,64.2225,2.37,1.5925,3.9625000000000004,60.2825,5.5024999999999995,0.785,6.2875,GFS,20260923_00,1.6727599999999998
2026-10-03,64.425,2.2525000000000004,1.6775,3.93,60.53,4.55,0.08,4.63,GFS,20260923_00,1.3832
2026-10-04,64.43,2.205,1.6349999999999998,3.84,59.322500000000005,5.720000000000001,0.0425,5.7625,GFS,20260923_00,1.7388800000000002
2026-10-05,63.957499999999996,2.5374999999999996,1.4949999999999999,4.0325,57.4875,7.817500000000001,0.305,8.1225,GFS,20260923_00,2.37652
