date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-05-08,65.92,0.0,0.92,0.92,63.38,1.62,0.0,1.62,GFS,20260508_18,3.24
2026-05-09,66.99,0.0,1.99,1.99,64.24,0.76,0.0,0.76,GFS,20260508_18,1.52
2026-05-10,67.43,0.0,2.43,2.43,65.23,0.0,0.23,0.23,GFS,20260508_18,0.0
2026-05-11,67.52,0.0,2.52,2.52,61.72,3.28,0.0,3.28,GFS,20260508_18,6.56
2026-05-12,68.75,0.0,3.75,3.75,64.36,0.64,0.0,0.64,GFS,20260508_18,1.28
2026-05-13,70.22,0.0,5.22,5.22,64.45,0.55,0.0,0.55,GFS,20260508_18,1.1
2026-05-14,70.2,0.0,5.2,5.2,65.63,0.0,0.63,0.63,GFS,20260508_18,0.0
2026-05-15,68.56,0.0,3.56,3.56,66.14,0.0,1.14,1.14,GFS,20260508_18,0.0
2026-05-16,69.45,0.0,4.45,4.45,67.01,0.0,2.01,2.01,GFS,20260508_18,0.0
2026-05-17,70.86,0.0,5.86,5.86,69.29,0.0,4.29,4.29,GFS,20260508_18,0.0
2026-05-18,70.29,0.0,5.29,5.29,72.36,0.0,7.36,7.36,GFS,20260508_18,0.0
2026-05-19,68.92,0.0,3.92,3.92,66.04,0.0,1.04,1.04,GFS,20260508_18,0.0
2026-05-20,69.27,0.0,4.27,4.27,68.41,0.0,3.41,3.41,GFS,20260508_18,0.0
2026-05-21,69.55,0.0,4.55,4.55,72.39,0.0,7.39,7.39,GFS,20260508_18,0.0
2026-05-22,70.67,0.0,5.67,5.67,74.35,0.0,9.35,9.35,GFS,20260508_18,0.0
2026-05-23,71.54,0.0,6.54,6.54,77.34,0.0,12.34,12.34,GFS,20260508_18,0.0
2026-05-24,72.64,0.0,7.64,7.64,80.36,0.0,15.36,15.36,GFS,20260508_18,0.0
