date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-06-23,70.58,0.0225,5.6025,5.625,67.3125,1.245,3.5575,4.8025,GFS,20260622_12,4.27284
2026-06-24,71.13,0.0,6.130000000000001,6.130000000000001,67.9675,1.48,4.4475,5.9275,GFS,20260622_12,5.079359999999999
2026-06-25,70.9275,0.0,5.9275,5.9275,69.465,0.6749999999999999,5.140000000000001,5.8149999999999995,GFS,20260622_12,2.3165999999999998
2026-06-26,71.05499999999999,0.0,6.055,6.055,69.19,0.49749999999999994,4.6875,5.1850000000000005,GFS,20260622_12,1.7074199999999997
2026-06-27,71.4725,0.0,6.4725,6.4725,70.4525,0.0,5.4525,5.4525,GFS,20260622_12,0.0
2026-06-28,71.6375,0.0,6.6375,6.6375,73.8525,0.0,8.8525,8.8525,GFS,20260622_12,0.0
2026-06-29,71.9275,0.0,6.9275,6.9275,76.1075,0.0,11.1075,11.1075,GFS,20260622_12,0.0
2026-06-30,72.95,0.0,7.95,7.95,77.105,0.0,12.105,12.105,GFS,20260622_12,0.0
2026-07-01,74.1275,0.0,9.127500000000001,9.127500000000001,77.6325,0.0,12.6325,12.6325,GFS,20260622_12,0.0
2026-07-02,74.9075,0.0,9.907499999999999,9.907499999999999,78.4725,0.0,13.4725,13.4725,GFS,20260622_12,0.0
2026-07-03,75.3325,0.0,10.3325,10.3325,76.95,0.0,11.95,11.95,GFS,20260622_12,0.0
2026-07-04,75.315,0.0,10.315,10.315,74.7975,0.0,9.7975,9.7975,GFS,20260622_12,0.0
2026-07-05,72.58999999999999,0.0,7.59,7.59,69.33,0.0,4.33,4.33,GFS,20260622_12,0.0
