date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-08-11,76.66,0.0,11.66,11.66,77.2825,0.0,12.282499999999999,12.282499999999999,GFS,20260810_12,-0.0
2026-08-12,76.2225,0.0,11.2225,11.2225,76.2275,0.0,11.2275,11.2275,GFS,20260810_12,-0.0
2026-08-13,74.745,0.0,9.745000000000001,9.745000000000001,74.855,0.0,9.855,9.855,GFS,20260810_12,-0.0
2026-08-14,73.2425,0.0,8.2425,8.2425,72.31,0.0,7.3100000000000005,7.3100000000000005,GFS,20260810_12,-0.0
2026-08-15,73.2325,0.0,8.2325,8.2325,70.7,0.23,5.93,6.16,GFS,20260810_12,-0.22632
2026-08-16,74.2225,0.0,9.2225,9.2225,72.86500000000001,0.0,7.865,7.865,GFS,20260810_12,-0.0
2026-08-17,75.2475,0.0,10.2475,10.2475,73.995,0.0,8.995000000000001,8.995000000000001,GFS,20260810_12,-0.0
2026-08-18,75.34,0.0,10.34,10.34,72.7875,0.0,7.7875,7.7875,GFS,20260810_12,-0.0
2026-08-19,74.9425,0.0,9.942499999999999,9.942499999999999,73.5525,0.0,8.552499999999998,8.552499999999998,GFS,20260810_12,-0.0
2026-08-20,74.705,0.0,9.705,9.705,75.9425,0.0,10.942499999999999,10.942499999999999,GFS,20260810_12,-0.0
2026-08-21,74.31,0.0,9.31,9.31,77.1275,0.0,12.127500000000001,12.127500000000001,GFS,20260810_12,-0.0
2026-08-22,74.2575,0.0,9.2575,9.2575,75.36500000000001,0.0,10.365,10.365,GFS,20260810_12,-0.0
2026-08-23,74.3375,0.0,9.3375,9.3375,72.45,0.0,7.45,7.45,GFS,20260810_12,-0.0
2026-08-24,74.8875,0.0,9.8875,9.8875,71.7875,0.0,6.7875,6.7875,GFS,20260810_12,-0.0
2026-08-25,75.715,0.0,10.715,10.715,72.8775,0.0,7.8774999999999995,7.8774999999999995,GFS,20260810_12,-0.0
2026-08-26,74.49666666666667,0.0,9.496666666666666,9.496666666666666,70.43,0.0,5.43,5.43,GFS,20260810_12,-0.0
