date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-05-01,50.5,14.5,0.0,14.5,43.53,21.47,0.0,21.47,GFS,20260501_12,42.94
2026-05-02,50.68,14.32,0.0,14.32,42.9,22.1,0.0,22.1,GFS,20260501_12,44.2
2026-05-03,52.24,12.76,0.0,12.76,45.18,19.82,0.0,19.82,GFS,20260501_12,39.64
2026-05-04,54.59,10.41,0.0,10.41,51.21,13.79,0.0,13.79,GFS,20260501_12,27.58
2026-05-05,54.26,10.74,0.0,10.74,52.73,12.27,0.0,12.27,GFS,20260501_12,24.54
2026-05-06,53.09,11.91,0.0,11.91,50.16,14.84,0.0,14.84,GFS,20260501_12,29.68
2026-05-07,53.36,11.64,0.0,11.64,47.93,17.07,0.0,17.07,GFS,20260501_12,34.14
2026-05-08,53.99,11.01,0.0,11.01,45.81,19.19,0.0,19.19,GFS,20260501_12,38.38
2026-05-09,55.69,9.31,0.0,9.31,50.81,14.19,0.0,14.19,GFS,20260501_12,28.38
2026-05-10,56.56,8.44,0.0,8.44,53.91,11.09,0.0,11.09,GFS,20260501_12,22.18
2026-05-11,56.74,8.26,0.0,8.26,52.96,12.04,0.0,12.04,GFS,20260501_12,24.08
2026-05-12,57.31,7.69,0.0,7.69,52.9,12.1,0.0,12.1,GFS,20260501_12,24.2
2026-05-13,57.82,7.18,0.0,7.18,55.32,9.68,0.0,9.68,GFS,20260501_12,19.36
2026-05-14,57.5,7.5,0.0,7.5,56.05,8.95,0.0,8.95,GFS,20260501_12,17.9
2026-05-15,56.04,8.96,0.0,8.96,53.54,11.46,0.0,11.46,GFS,20260501_12,22.92
2026-05-16,55.27,9.73,0.0,9.73,49.78,15.22,0.0,15.22,GFS,20260501_12,30.44
2026-05-17,55.35,9.65,0.0,9.65,52.33,12.67,0.0,12.67,GFS,20260501_12,25.34
